quarantine_id,asset_id,path,path_status,risk_id,risk_basis,quarantine_reason,containment,allowed_actions,forbidden_actions,owner_role,reviewer_roles,blocking_decision,unblock_evidence,evidence_reference,status,notes
Q-064,DATA-S003,docs/AI医生/知识内容提取/提取脚本/book_extraction/book_registry.py,TRACKED_FILE,RISK-003,LICENSE_PROVENANCE_BLOCKER,MEDICAL_SOURCE_LICENSE_OR_PROVENANCE_UNCONFIRMED,path_level_metadata_only;no_file_move;no_content_read;no_live_store_access,metadata_inventory;path_reference_check;governance_review_request,content_read;approve;knowledge_release;runtime_enable;migrate;delete;live_store_access,UNASSIGNED,legal;knowledge-license-reviewer,fail_closed_until_review,license_classification;source_provenance_record;publisher_or_version_record;permitted_use_decision;withdrawal_policy,a6-5-a-quarantine-register.csv#Q-064,QUARANTINED_AT_PATH_LEVEL,assigned_owner=UNASSIGNED; required_owner_role=legal owner role; validation_method_hint=LICENSE_REVIEW; UNASSIGNED means no accountable human owner is assigned. Required reviewer/owner roles are recorded in reviewer_roles / required_owner_role note.
Q-065,DATA-S004,docs/AI医生/知识内容提取/提取脚本/book_extraction/step1_pdf_to_pages.py,TRACKED_FILE,RISK-003,LICENSE_PROVENANCE_BLOCKER,MEDICAL_SOURCE_LICENSE_OR_PROVENANCE_UNCONFIRMED,path_level_metadata_only;no_file_move;no_content_read;no_live_store_access,metadata_inventory;path_reference_check;governance_review_request,content_read;approve;knowledge_release;runtime_enable;migrate;delete;live_store_access,UNASSIGNED,legal;knowledge-license-reviewer,fail_closed_until_review,license_classification;source_provenance_record;publisher_or_version_record;permitted_use_decision;withdrawal_policy,a6-5-a-quarantine-register.csv#Q-065,QUARANTINED_AT_PATH_LEVEL,assigned_owner=UNASSIGNED; required_owner_role=legal owner role; validation_method_hint=LICENSE_REVIEW; UNASSIGNED means no accountable human owner is assigned. Required reviewer/owner roles are recorded in reviewer_roles / required_owner_role note.
Q-066,DATA-S005,docs/AI医生/知识内容提取/提取脚本/book_extraction/step2_outline_to_blocks.py,TRACKED_FILE,RISK-003,LICENSE_PROVENANCE_BLOCKER,MEDICAL_SOURCE_LICENSE_OR_PROVENANCE_UNCONFIRMED,path_level_metadata_only;no_file_move;no_content_read;no_live_store_access,metadata_inventory;path_reference_check;governance_review_request,content_read;approve;knowledge_release;runtime_enable;migrate;delete;live_store_access,UNASSIGNED,legal;knowledge-license-reviewer,fail_closed_until_review,license_classification;source_provenance_record;publisher_or_version_record;permitted_use_decision;withdrawal_policy,a6-5-a-quarantine-register.csv#Q-066,QUARANTINED_AT_PATH_LEVEL,assigned_owner=UNASSIGNED; required_owner_role=legal owner role; validation_method_hint=LICENSE_REVIEW; UNASSIGNED means no accountable human owner is assigned. Required reviewer/owner roles are recorded in reviewer_roles / required_owner_role note.
Q-067,DATA-S006,docs/AI医生/知识内容提取/提取脚本/convert_hpo_to_csv.py,TRACKED_FILE,RISK-003,LICENSE_PROVENANCE_BLOCKER,MEDICAL_SOURCE_LICENSE_OR_PROVENANCE_UNCONFIRMED,path_level_metadata_only;no_file_move;no_content_read;no_live_store_access,metadata_inventory;path_reference_check;governance_review_request,content_read;approve;knowledge_release;runtime_enable;migrate;delete;live_store_access,UNASSIGNED,legal;knowledge-license-reviewer,fail_closed_until_review,license_classification;source_provenance_record;publisher_or_version_record;permitted_use_decision;withdrawal_policy,a6-5-a-quarantine-register.csv#Q-067,QUARANTINED_AT_PATH_LEVEL,assigned_owner=UNASSIGNED; required_owner_role=legal owner role; validation_method_hint=LICENSE_REVIEW; UNASSIGNED means no accountable human owner is assigned. Required reviewer/owner roles are recorded in reviewer_roles / required_owner_role note.
Q-068,DATA-S007,docs/AI医生/知识内容提取/提取脚本/download_hpo_chinese_dict.py,TRACKED_FILE,RISK-003,LICENSE_PROVENANCE_BLOCKER,MEDICAL_SOURCE_LICENSE_OR_PROVENANCE_UNCONFIRMED,path_level_metadata_only;no_file_move;no_content_read;no_live_store_access,metadata_inventory;path_reference_check;governance_review_request,content_read;approve;knowledge_release;runtime_enable;migrate;delete;live_store_access,UNASSIGNED,legal;knowledge-license-reviewer,fail_closed_until_review,license_classification;source_provenance_record;publisher_or_version_record;permitted_use_decision;withdrawal_policy,a6-5-a-quarantine-register.csv#Q-068,QUARANTINED_AT_PATH_LEVEL,assigned_owner=UNASSIGNED; required_owner_role=legal owner role; validation_method_hint=LICENSE_REVIEW; UNASSIGNED means no accountable human owner is assigned. Required reviewer/owner roles are recorded in reviewer_roles / required_owner_role note.
Q-069,DATA-S008,docs/AI医生/知识内容提取/提取脚本/download_icd10cm_chinese.py,TRACKED_FILE,RISK-003,LICENSE_PROVENANCE_BLOCKER,MEDICAL_SOURCE_LICENSE_OR_PROVENANCE_UNCONFIRMED,path_level_metadata_only;no_file_move;no_content_read;no_live_store_access,metadata_inventory;path_reference_check;governance_review_request,content_read;approve;knowledge_release;runtime_enable;migrate;delete;live_store_access,UNASSIGNED,legal;knowledge-license-reviewer,fail_closed_until_review,license_classification;source_provenance_record;publisher_or_version_record;permitted_use_decision;withdrawal_policy,a6-5-a-quarantine-register.csv#Q-069,QUARANTINED_AT_PATH_LEVEL,assigned_owner=UNASSIGNED; required_owner_role=legal owner role; validation_method_hint=LICENSE_REVIEW; UNASSIGNED means no accountable human owner is assigned. Required reviewer/owner roles are recorded in reviewer_roles / required_owner_role note.
Q-070,DATA-S009,docs/AI医生/知识内容提取/提取脚本/extract_hpo_data.py,TRACKED_FILE,RISK-003,LICENSE_PROVENANCE_BLOCKER,MEDICAL_SOURCE_LICENSE_OR_PROVENANCE_UNCONFIRMED,path_level_metadata_only;no_file_move;no_content_read;no_live_store_access,metadata_inventory;path_reference_check;governance_review_request,content_read;approve;knowledge_release;runtime_enable;migrate;delete;live_store_access,UNASSIGNED,legal;knowledge-license-reviewer,fail_closed_until_review,license_classification;source_provenance_record;publisher_or_version_record;permitted_use_decision;withdrawal_policy,a6-5-a-quarantine-register.csv#Q-070,QUARANTINED_AT_PATH_LEVEL,assigned_owner=UNASSIGNED; required_owner_role=legal owner role; validation_method_hint=LICENSE_REVIEW; UNASSIGNED means no accountable human owner is assigned. Required reviewer/owner roles are recorded in reviewer_roles / required_owner_role note.
Q-071,DATA-S010,docs/AI医生/知识内容提取/提取脚本/extract_icd10cm_disease_catalog.py,TRACKED_FILE,RISK-003,LICENSE_PROVENANCE_BLOCKER,MEDICAL_SOURCE_LICENSE_OR_PROVENANCE_UNCONFIRMED,path_level_metadata_only;no_file_move;no_content_read;no_live_store_access,metadata_inventory;path_reference_check;governance_review_request,content_read;approve;knowledge_release;runtime_enable;migrate;delete;live_store_access,UNASSIGNED,legal;knowledge-license-reviewer,fail_closed_until_review,license_classification;source_provenance_record;publisher_or_version_record;permitted_use_decision;withdrawal_policy,a6-5-a-quarantine-register.csv#Q-071,QUARANTINED_AT_PATH_LEVEL,assigned_owner=UNASSIGNED; required_owner_role=legal owner role; validation_method_hint=LICENSE_REVIEW; UNASSIGNED means no accountable human owner is assigned. Required reviewer/owner roles are recorded in reviewer_roles / required_owner_role note.
Q-072,DATA-S011,docs/AI医生/知识内容提取/提取脚本/merge_hpo_chinese.py,TRACKED_FILE,RISK-003,LICENSE_PROVENANCE_BLOCKER,MEDICAL_SOURCE_LICENSE_OR_PROVENANCE_UNCONFIRMED,path_level_metadata_only;no_file_move;no_content_read;no_live_store_access,metadata_inventory;path_reference_check;governance_review_request,content_read;approve;knowledge_release;runtime_enable;migrate;delete;live_store_access,UNASSIGNED,legal;knowledge-license-reviewer,fail_closed_until_review,license_classification;source_provenance_record;publisher_or_version_record;permitted_use_decision;withdrawal_policy,a6-5-a-quarantine-register.csv#Q-072,QUARANTINED_AT_PATH_LEVEL,assigned_owner=UNASSIGNED; required_owner_role=legal owner role; validation_method_hint=LICENSE_REVIEW; UNASSIGNED means no accountable human owner is assigned. Required reviewer/owner roles are recorded in reviewer_roles / required_owner_role note.
Q-073,DATA-S012,docs/AI医生/知识内容提取/提取脚本/merge_icd10cm_chinese.py,TRACKED_FILE,RISK-003,LICENSE_PROVENANCE_BLOCKER,MEDICAL_SOURCE_LICENSE_OR_PROVENANCE_UNCONFIRMED,path_level_metadata_only;no_file_move;no_content_read;no_live_store_access,metadata_inventory;path_reference_check;governance_review_request,content_read;approve;knowledge_release;runtime_enable;migrate;delete;live_store_access,UNASSIGNED,legal;knowledge-license-reviewer,fail_closed_until_review,license_classification;source_provenance_record;publisher_or_version_record;permitted_use_decision;withdrawal_policy,a6-5-a-quarantine-register.csv#Q-073,QUARANTINED_AT_PATH_LEVEL,assigned_owner=UNASSIGNED; required_owner_role=legal owner role; validation_method_hint=LICENSE_REVIEW; UNASSIGNED means no accountable human owner is assigned. Required reviewer/owner roles are recorded in reviewer_roles / required_owner_role note.
Q-074,DATA-S013,docs/AI医生/知识内容提取/提取脚本/parse_and_translate_icpc_xml.py,TRACKED_FILE,RISK-003,LICENSE_PROVENANCE_BLOCKER,MEDICAL_SOURCE_LICENSE_OR_PROVENANCE_UNCONFIRMED,path_level_metadata_only;no_file_move;no_content_read;no_live_store_access,metadata_inventory;path_reference_check;governance_review_request,content_read;approve;knowledge_release;runtime_enable;migrate;delete;live_store_access,UNASSIGNED,legal;knowledge-license-reviewer,fail_closed_until_review,license_classification;source_provenance_record;publisher_or_version_record;permitted_use_decision;withdrawal_policy,a6-5-a-quarantine-register.csv#Q-074,QUARANTINED_AT_PATH_LEVEL,assigned_owner=UNASSIGNED; required_owner_role=legal owner role; validation_method_hint=LICENSE_REVIEW; UNASSIGNED means no accountable human owner is assigned. Required reviewer/owner roles are recorded in reviewer_roles / required_owner_role note.
Q-075,DATA-S014,docs/AI医生/知识内容提取/提取脚本/parse_hp_zh_tsv_from_yuanshuju.py,TRACKED_FILE,RISK-003,LICENSE_PROVENANCE_BLOCKER,MEDICAL_SOURCE_LICENSE_OR_PROVENANCE_UNCONFIRMED,path_level_metadata_only;no_file_move;no_content_read;no_live_store_access,metadata_inventory;path_reference_check;governance_review_request,content_read;approve;knowledge_release;runtime_enable;migrate;delete;live_store_access,UNASSIGNED,legal;knowledge-license-reviewer,fail_closed_until_review,license_classification;source_provenance_record;publisher_or_version_record;permitted_use_decision;withdrawal_policy,a6-5-a-quarantine-register.csv#Q-075,QUARANTINED_AT_PATH_LEVEL,assigned_owner=UNASSIGNED; required_owner_role=legal owner role; validation_method_hint=LICENSE_REVIEW; UNASSIGNED means no accountable human owner is assigned. Required reviewer/owner roles are recorded in reviewer_roles / required_owner_role note.
Q-076,DATA-S015,docs/AI医生/知识内容提取/提取脚本/parse_icd10cm_chinese.py,TRACKED_FILE,RISK-003,LICENSE_PROVENANCE_BLOCKER,MEDICAL_SOURCE_LICENSE_OR_PROVENANCE_UNCONFIRMED,path_level_metadata_only;no_file_move;no_content_read;no_live_store_access,metadata_inventory;path_reference_check;governance_review_request,content_read;approve;knowledge_release;runtime_enable;migrate;delete;live_store_access,UNASSIGNED,legal;knowledge-license-reviewer,fail_closed_until_review,license_classification;source_provenance_record;publisher_or_version_record;permitted_use_decision;withdrawal_policy,a6-5-a-quarantine-register.csv#Q-076,QUARANTINED_AT_PATH_LEVEL,assigned_owner=UNASSIGNED; required_owner_role=legal owner role; validation_method_hint=LICENSE_REVIEW; UNASSIGNED means no accountable human owner is assigned. Required reviewer/owner roles are recorded in reviewer_roles / required_owner_role note.
Q-077,DATA-S016,docs/AI医生/知识内容提取/提取脚本/README_AI翻译配置.md,TRACKED_FILE,RISK-003,LICENSE_PROVENANCE_BLOCKER,MEDICAL_SOURCE_LICENSE_OR_PROVENANCE_UNCONFIRMED,path_level_metadata_only;no_file_move;no_content_read;no_live_store_access,metadata_inventory;path_reference_check;governance_review_request,content_read;approve;knowledge_release;runtime_enable;migrate;delete;live_store_access,UNASSIGNED,legal;knowledge-license-reviewer,fail_closed_until_review,license_classification;source_provenance_record;publisher_or_version_record;permitted_use_decision;withdrawal_policy,a6-5-a-quarantine-register.csv#Q-077,QUARANTINED_AT_PATH_LEVEL,assigned_owner=UNASSIGNED; required_owner_role=legal owner role; validation_method_hint=LICENSE_REVIEW; UNASSIGNED means no accountable human owner is assigned. Required reviewer/owner roles are recorded in reviewer_roles / required_owner_role note.
Q-078,DATA-S017,docs/AI医生/知识内容提取/提取脚本/README_ICPC_XML翻译.md,TRACKED_FILE,RISK-003,LICENSE_PROVENANCE_BLOCKER,MEDICAL_SOURCE_LICENSE_OR_PROVENANCE_UNCONFIRMED,path_level_metadata_only;no_file_move;no_content_read;no_live_store_access,metadata_inventory;path_reference_check;governance_review_request,content_read;approve;knowledge_release;runtime_enable;migrate;delete;live_store_access,UNASSIGNED,legal;knowledge-license-reviewer,fail_closed_until_review,license_classification;source_provenance_record;publisher_or_version_record;permitted_use_decision;withdrawal_policy,a6-5-a-quarantine-register.csv#Q-078,QUARANTINED_AT_PATH_LEVEL,assigned_owner=UNASSIGNED; required_owner_role=legal owner role; validation_method_hint=LICENSE_REVIEW; UNASSIGNED means no accountable human owner is assigned. Required reviewer/owner roles are recorded in reviewer_roles / required_owner_role note.
Q-079,DATA-S018,docs/AI医生/知识内容提取/提取脚本/README_ICPC翻译.md,TRACKED_FILE,RISK-003,LICENSE_PROVENANCE_BLOCKER,MEDICAL_SOURCE_LICENSE_OR_PROVENANCE_UNCONFIRMED,path_level_metadata_only;no_file_move;no_content_read;no_live_store_access,metadata_inventory;path_reference_check;governance_review_request,content_read;approve;knowledge_release;runtime_enable;migrate;delete;live_store_access,UNASSIGNED,legal;knowledge-license-reviewer,fail_closed_until_review,license_classification;source_provenance_record;publisher_or_version_record;permitted_use_decision;withdrawal_policy,a6-5-a-quarantine-register.csv#Q-079,QUARANTINED_AT_PATH_LEVEL,assigned_owner=UNASSIGNED; required_owner_role=legal owner role; validation_method_hint=LICENSE_REVIEW; UNASSIGNED means no accountable human owner is assigned. Required reviewer/owner roles are recorded in reviewer_roles / required_owner_role note.
Q-080,DATA-S019,docs/AI医生/知识内容提取/提取脚本/requirements.txt,TRACKED_FILE,RISK-003,LICENSE_PROVENANCE_BLOCKER,MEDICAL_SOURCE_LICENSE_OR_PROVENANCE_UNCONFIRMED,path_level_metadata_only;no_file_move;no_content_read;no_live_store_access,metadata_inventory;path_reference_check;governance_review_request,content_read;approve;knowledge_release;runtime_enable;migrate;delete;live_store_access,UNASSIGNED,legal;knowledge-license-reviewer,fail_closed_until_review,license_classification;source_provenance_record;publisher_or_version_record;permitted_use_decision;withdrawal_policy,a6-5-a-quarantine-register.csv#Q-080,QUARANTINED_AT_PATH_LEVEL,assigned_owner=UNASSIGNED; required_owner_role=legal owner role; validation_method_hint=LICENSE_REVIEW; UNASSIGNED means no accountable human owner is assigned. Required reviewer/owner roles are recorded in reviewer_roles / required_owner_role note.
Q-081,DATA-S020,docs/AI医生/知识内容提取/提取脚本/translate_icpc_chinese.py,TRACKED_FILE,RISK-003,LICENSE_PROVENANCE_BLOCKER,MEDICAL_SOURCE_LICENSE_OR_PROVENANCE_UNCONFIRMED,path_level_metadata_only;no_file_move;no_content_read;no_live_store_access,metadata_inventory;path_reference_check;governance_review_request,content_read;approve;knowledge_release;runtime_enable;migrate;delete;live_store_access,UNASSIGNED,legal;knowledge-license-reviewer,fail_closed_until_review,license_classification;source_provenance_record;publisher_or_version_record;permitted_use_decision;withdrawal_policy,a6-5-a-quarantine-register.csv#Q-081,QUARANTINED_AT_PATH_LEVEL,assigned_owner=UNASSIGNED; required_owner_role=legal owner role; validation_method_hint=LICENSE_REVIEW; UNASSIGNED means no accountable human owner is assigned. Required reviewer/owner roles are recorded in reviewer_roles / required_owner_role note.
Q-082,DATA-S021,docs/AI医生/知识内容提取/提取脚本/脚本说明/README_ICD10CM_疾病目录提取.md,TRACKED_FILE,RISK-003,LICENSE_PROVENANCE_BLOCKER,MEDICAL_SOURCE_LICENSE_OR_PROVENANCE_UNCONFIRMED,path_level_metadata_only;no_file_move;no_content_read;no_live_store_access,metadata_inventory;path_reference_check;governance_review_request,content_read;approve;knowledge_release;runtime_enable;migrate;delete;live_store_access,UNASSIGNED,legal;knowledge-license-reviewer,fail_closed_until_review,license_classification;source_provenance_record;publisher_or_version_record;permitted_use_decision;withdrawal_policy,a6-5-a-quarantine-register.csv#Q-082,QUARANTINED_AT_PATH_LEVEL,assigned_owner=UNASSIGNED; required_owner_role=legal owner role; validation_method_hint=LICENSE_REVIEW; UNASSIGNED means no accountable human owner is assigned. Required reviewer/owner roles are recorded in reviewer_roles / required_owner_role note.
Q-083,DATA-S022,docs/AI医生/知识内容提取/提取脚本/脚本说明/README_提取脚本.md,TRACKED_FILE,RISK-003,LICENSE_PROVENANCE_BLOCKER,MEDICAL_SOURCE_LICENSE_OR_PROVENANCE_UNCONFIRMED,path_level_metadata_only;no_file_move;no_content_read;no_live_store_access,metadata_inventory;path_reference_check;governance_review_request,content_read;approve;knowledge_release;runtime_enable;migrate;delete;live_store_access,UNASSIGNED,legal;knowledge-license-reviewer,fail_closed_until_review,license_classification;source_provenance_record;publisher_or_version_record;permitted_use_decision;withdrawal_policy,a6-5-a-quarantine-register.csv#Q-083,QUARANTINED_AT_PATH_LEVEL,assigned_owner=UNASSIGNED; required_owner_role=legal owner role; validation_method_hint=LICENSE_REVIEW; UNASSIGNED means no accountable human owner is assigned. Required reviewer/owner roles are recorded in reviewer_roles / required_owner_role note.
Q-084,DOC-019,docs/AI医生/项目文档/13.技术细节/DR.KNOWS路径推理设计.md,TRACKED_FILE,RISK-003,ARCHITECTURE_GOVERNANCE_BLOCKER,DR_KNOWS_FAIL_CLOSED,path_level_metadata_only;no_file_move;no_content_read;no_live_store_access,metadata_inventory;path_reference_check;governance_review_request,content_read;approve;knowledge_release;runtime_enable;migrate;delete;live_store_access,UNASSIGNED,legal;architecture;knowledge-license-reviewer,fail_closed_until_review,license_classification;training_data_provenance;product_use_or_archive_decision;no_runtime_use_attestation,a6-5-a-quarantine-register.csv#Q-084,QUARANTINED_AT_PATH_LEVEL,assigned_owner=UNASSIGNED; required_owner_role=legal owner role; validation_method_hint=LICENSE_REVIEW; UNASSIGNED means no accountable human owner is assigned. Required reviewer/owner roles are recorded in reviewer_roles / required_owner_role note.
Q-085,MODEL-008,DRKnows-main/generate_CUI_embedding.py,TRACKED_FILE,RISK-003,RUNTIME_COUPLING_BLOCKER,DR_KNOWS_FAIL_CLOSED,path_level_metadata_only;no_file_move;no_content_read;no_live_store_access,metadata_inventory;path_reference_check;governance_review_request,content_read;approve;knowledge_release;runtime_enable;migrate;delete;live_store_access,UNASSIGNED,legal;architecture;knowledge-license-reviewer,fail_closed_until_review,license_classification;training_data_provenance;product_use_or_archive_decision;no_runtime_use_attestation,a6-5-a-quarantine-register.csv#Q-085,QUARANTINED_AT_PATH_LEVEL,assigned_owner=UNASSIGNED; required_owner_role=legal owner role; validation_method_hint=LICENSE_REVIEW; UNASSIGNED means no accountable human owner is assigned. Required reviewer/owner roles are recorded in reviewer_roles / required_owner_role note.
Q-086,DATA-KG004,diagnosis-engine-service/app/kg-reasoning-engine/path_retriever.py,TRACKED_FILE,RISK-004,RUNTIME_COUPLING_BLOCKER,PATH_INJECTION_OR_KG_RUNTIME_COUPLING,path_level_metadata_only;no_file_move;no_content_read;no_live_store_access,metadata_inventory;path_reference_check;governance_review_request,content_read;approve;knowledge_release;runtime_enable;migrate;delete;live_store_access,UNASSIGNED,architecture;clinical,fail_closed_until_review,architecture_decision;clinical_decision;controlled_experiment_plan_or_rejection_record;no_runtime_registration_evidence,a6-5-a-quarantine-register.csv#Q-086,QUARANTINED_AT_PATH_LEVEL,assigned_owner=UNASSIGNED; required_owner_role=architecture owner role; validation_method_hint=MANUAL_ARCHITECTURE_REVIEW; UNASSIGNED means no accountable human owner is assigned. Required reviewer/owner roles are recorded in reviewer_roles / required_owner_role note. distinct from license quarantine when both apply
Q-087,DATA-KG005,diagnosis-engine-service/app/kg-reasoning-engine/path_injector.py,TRACKED_FILE,RISK-004,RUNTIME_COUPLING_BLOCKER,PATH_INJECTION_OR_KG_RUNTIME_COUPLING,path_level_metadata_only;no_file_move;no_content_read;no_live_store_access,metadata_inventory;path_reference_check;governance_review_request,content_read;approve;knowledge_release;runtime_enable;migrate;delete;live_store_access,UNASSIGNED,architecture;clinical,fail_closed_until_review,architecture_decision;clinical_decision;controlled_experiment_plan_or_rejection_record;no_runtime_registration_evidence,a6-5-a-quarantine-register.csv#Q-087,QUARANTINED_AT_PATH_LEVEL,assigned_owner=UNASSIGNED; required_owner_role=architecture owner role; validation_method_hint=MANUAL_ARCHITECTURE_REVIEW; UNASSIGNED means no accountable human owner is assigned. Required reviewer/owner roles are recorded in reviewer_roles / required_owner_role note. distinct from license quarantine when both apply
Q-088,DATA-KG006,diagnosis-engine-service/app/kg-reasoning-engine/kg_reasoning_engine.py,TRACKED_FILE,RISK-004,RUNTIME_COUPLING_BLOCKER,PATH_INJECTION_OR_KG_RUNTIME_COUPLING,path_level_metadata_only;no_file_move;no_content_read;no_live_store_access,metadata_inventory;path_reference_check;governance_review_request,content_read;approve;knowledge_release;runtime_enable;migrate;delete;live_store_access,UNASSIGNED,architecture;clinical,fail_closed_until_review,architecture_decision;clinical_decision;controlled_experiment_plan_or_rejection_record;no_runtime_registration_evidence,a6-5-a-quarantine-register.csv#Q-088,QUARANTINED_AT_PATH_LEVEL,assigned_owner=UNASSIGNED; required_owner_role=architecture owner role; validation_method_hint=MANUAL_ARCHITECTURE_REVIEW; UNASSIGNED means no accountable human owner is assigned. Required reviewer/owner roles are recorded in reviewer_roles / required_owner_role note. distinct from license quarantine when both apply
Q-089,DOC-021,docs/AI医生/项目文档/13.技术细节/路径注入LLM详细说明.md,TRACKED_FILE,RISK-004,ARCHITECTURE_GOVERNANCE_BLOCKER,PATH_INJECTION_OR_KG_RUNTIME_COUPLING,path_level_metadata_only;no_file_move;no_content_read;no_live_store_access,metadata_inventory;path_reference_check;governance_review_request,content_read;approve;knowledge_release;runtime_enable;migrate;delete;live_store_access,UNASSIGNED,architecture;clinical,fail_closed_until_review,architecture_decision;clinical_decision;controlled_experiment_plan_or_rejection_record;no_runtime_registration_evidence,a6-5-a-quarantine-register.csv#Q-089,QUARANTINED_AT_PATH_LEVEL,assigned_owner=UNASSIGNED; required_owner_role=architecture owner role; validation_method_hint=MANUAL_ARCHITECTURE_REVIEW; UNASSIGNED means no accountable human owner is assigned. Required reviewer/owner roles are recorded in reviewer_roles / required_owner_role note. distinct from license quarantine when both apply
Q-090,PROMPT-004,diagnosis-engine-service/app/config/prompt_templates/path_injection.jinja2,TRACKED_FILE,RISK-004,CLINICAL_LOGIC_ACTIVE_PATH,PATH_INJECTION_OR_KG_RUNTIME_COUPLING,path_level_metadata_only;no_file_move;no_content_read;no_live_store_access,metadata_inventory;path_reference_check;governance_review_request,content_read;approve;knowledge_release;runtime_enable;migrate;delete;live_store_access,UNASSIGNED,architecture;clinical,fail_closed_until_review,architecture_decision;clinical_decision;controlled_experiment_plan_or_rejection_record;no_runtime_registration_evidence,a6-5-a-quarantine-register.csv#Q-090,QUARANTINED_AT_PATH_LEVEL,assigned_owner=UNASSIGNED; required_owner_role=architecture owner role; validation_method_hint=MANUAL_ARCHITECTURE_REVIEW; UNASSIGNED means no accountable human owner is assigned. Required reviewer/owner roles are recorded in reviewer_roles / required_owner_role note. distinct from license quarantine when both apply
