asset_id,asset_path,asset_class,risk_level,clinical_relevance,clinical_logic,historical_e01_seed,board_scope,authority_class,file_disposition,runtime_disposition,owner_role,reviewer_roles,evidence_pointer,runtime_consumer_status,replacement_status,decommission_status,decision_basis,board_decision_status,notes
BOUND-001,contracts/v1,NEW_A5_TARGET,P3,LOW,NO,NO,JUSTIFIED_BOUNDARY_ROW,NEW_A5_BOUNDARY,KEEP_READ_ONLY,NOT_LEGACY_RETENTION_SUBJECT,contracts,architecture|governance-boundary,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv,NOT_RUNTIME_ASSET,NEW_A5_CONTRACTS_IN_PLACE,NOT_APPLICABLE_NEW_BOUNDARY,BOUNDARY_PROTECTION;NOT_LEGACY_CLINICAL,BOUNDARY_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed. Not a legacy clinical retention subject.
DATA-K020,docs/AI医生/知识内容提取/提取结果/归档/icd10/icd10cm_chinese_mapping.csv,MEDICAL_SOURCE,P0,HIGH,UNKNOWN,NO,P0_P1+HIGH_CLINICAL_RELEVANCE,QUARANTINED_MEDICAL_SOURCE,QUARANTINE,NOT_AUTHORITY,legal,legal|governance,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,CONFIRMED_CONSUMER,FUTURE_REBUILD_REQUIRED,NOT_ELIGIBLE_CONSUMER_PRESENT,A6.5-NONADOPT-001;B02_FAIL_CLOSED;NOT_APPROVED_MEDICAL_SOURCE,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed. Medical-source quarantine retained; NOT_APPROVED_MEDICAL_SOURCE.
DATA-K021,docs/AI医生/知识内容提取/提取结果/归档/icd10/icd10cm_chinese_mapping.json,MEDICAL_SOURCE,P0,HIGH,UNKNOWN,NO,P0_P1+HIGH_CLINICAL_RELEVANCE,QUARANTINED_MEDICAL_SOURCE,QUARANTINE,NOT_AUTHORITY,legal,legal|governance,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,CONFIRMED_CONSUMER,FUTURE_REBUILD_REQUIRED,NOT_ELIGIBLE_CONSUMER_PRESENT,A6.5-NONADOPT-001;B02_FAIL_CLOSED;NOT_APPROVED_MEDICAL_SOURCE,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed. Medical-source quarantine retained; NOT_APPROVED_MEDICAL_SOURCE.
DATA-K022,docs/AI医生/知识内容提取/提取结果/归档/icd10/icd10cm_disease_catalog.csv,MEDICAL_SOURCE,P0,HIGH,UNKNOWN,NO,P0_P1+HIGH_CLINICAL_RELEVANCE,QUARANTINED_MEDICAL_SOURCE,QUARANTINE,NOT_AUTHORITY,legal,legal|governance,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,CONFIRMED_CONSUMER,FUTURE_REBUILD_REQUIRED,NOT_ELIGIBLE_CONSUMER_PRESENT,A6.5-NONADOPT-001;B02_FAIL_CLOSED;NOT_APPROVED_MEDICAL_SOURCE,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed. Medical-source quarantine retained; NOT_APPROVED_MEDICAL_SOURCE.
DATA-K023,docs/AI医生/知识内容提取/提取结果/归档/icd10/icd10cm_disease_catalog.json,MEDICAL_SOURCE,P0,HIGH,UNKNOWN,NO,P0_P1+HIGH_CLINICAL_RELEVANCE,QUARANTINED_MEDICAL_SOURCE,QUARANTINE,NOT_AUTHORITY,legal,legal|governance,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,CONFIRMED_CONSUMER,FUTURE_REBUILD_REQUIRED,NOT_ELIGIBLE_CONSUMER_PRESENT,A6.5-NONADOPT-001;B02_FAIL_CLOSED;NOT_APPROVED_MEDICAL_SOURCE,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed. Medical-source quarantine retained; NOT_APPROVED_MEDICAL_SOURCE.
DATA-K024,docs/AI医生/知识内容提取/提取结果/归档/icd10/icd10cm_disease_catalog_summary.json,MEDICAL_SOURCE,P0,HIGH,UNKNOWN,NO,P0_P1+HIGH_CLINICAL_RELEVANCE,QUARANTINED_MEDICAL_SOURCE,QUARANTINE,NOT_AUTHORITY,legal,legal|governance,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,CONFIRMED_CONSUMER,FUTURE_REBUILD_REQUIRED,NOT_ELIGIBLE_CONSUMER_PRESENT,A6.5-NONADOPT-001;B02_FAIL_CLOSED;NOT_APPROVED_MEDICAL_SOURCE,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed. Medical-source quarantine retained; NOT_APPROVED_MEDICAL_SOURCE.
DATA-K025,docs/AI医生/知识内容提取/提取结果/归档/icd10/icd10cm_disease_catalog_tree.json,MEDICAL_SOURCE,P0,HIGH,UNKNOWN,NO,P0_P1+HIGH_CLINICAL_RELEVANCE,QUARANTINED_MEDICAL_SOURCE,QUARANTINE,NOT_AUTHORITY,legal,legal|governance,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,CONFIRMED_CONSUMER,FUTURE_REBUILD_REQUIRED,NOT_ELIGIBLE_CONSUMER_PRESENT,A6.5-NONADOPT-001;B02_FAIL_CLOSED;NOT_APPROVED_MEDICAL_SOURCE,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed. Medical-source quarantine retained; NOT_APPROVED_MEDICAL_SOURCE.
DATA-K026,docs/AI医生/知识内容提取/提取结果/归档/icd10/icd10cm_disease_catalog_zh_en.csv,MEDICAL_SOURCE,P0,HIGH,UNKNOWN,NO,P0_P1+HIGH_CLINICAL_RELEVANCE,QUARANTINED_MEDICAL_SOURCE,QUARANTINE,NOT_AUTHORITY,legal,legal|governance,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,CONFIRMED_CONSUMER,FUTURE_REBUILD_REQUIRED,NOT_ELIGIBLE_CONSUMER_PRESENT,A6.5-NONADOPT-001;B02_FAIL_CLOSED;NOT_APPROVED_MEDICAL_SOURCE,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed. Medical-source quarantine retained; NOT_APPROVED_MEDICAL_SOURCE.
DATA-K027,docs/AI医生/知识内容提取/提取结果/贝茨/outline.json,MEDICAL_SOURCE,P0,HIGH,UNKNOWN,NO,P0_P1+HIGH_CLINICAL_RELEVANCE,QUARANTINED_MEDICAL_SOURCE,QUARANTINE,NOT_AUTHORITY,legal,legal|governance,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,CONFIRMED_CONSUMER,FUTURE_REBUILD_REQUIRED,NOT_ELIGIBLE_CONSUMER_PRESENT,A6.5-NONADOPT-001;B02_FAIL_CLOSED;NOT_APPROVED_MEDICAL_SOURCE,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed. Medical-source quarantine retained; NOT_APPROVED_MEDICAL_SOURCE.
DATA-K028,docs/AI医生/知识内容提取/提取结果/贝茨/outline_health_history_only.json,MEDICAL_SOURCE,P0,HIGH,UNKNOWN,NO,P0_P1+HIGH_CLINICAL_RELEVANCE,QUARANTINED_MEDICAL_SOURCE,QUARANTINE,NOT_AUTHORITY,legal,legal|governance,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,CONFIRMED_CONSUMER,FUTURE_REBUILD_REQUIRED,NOT_ELIGIBLE_CONSUMER_PRESENT,A6.5-NONADOPT-001;B02_FAIL_CLOSED;NOT_APPROVED_MEDICAL_SOURCE,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed. Medical-source quarantine retained; NOT_APPROVED_MEDICAL_SOURCE.
DATA-K029,docs/AI医生/知识内容提取/提取结果/贝茨/outline_with_end.json,MEDICAL_SOURCE,P0,HIGH,UNKNOWN,NO,P0_P1+HIGH_CLINICAL_RELEVANCE,QUARANTINED_MEDICAL_SOURCE,QUARANTINE,NOT_AUTHORITY,legal,legal|governance,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,CONFIRMED_CONSUMER,FUTURE_REBUILD_REQUIRED,NOT_ELIGIBLE_CONSUMER_PRESENT,A6.5-NONADOPT-001;B02_FAIL_CLOSED;NOT_APPROVED_MEDICAL_SOURCE,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed. Medical-source quarantine retained; NOT_APPROVED_MEDICAL_SOURCE.
DATA-K030,docs/AI医生/知识内容提取/提取结果/贝茨/《贝茨体格检查和病史采集指南》目录结构表（中英对照 + 页码）.md,MEDICAL_SOURCE,P0,HIGH,UNKNOWN,NO,P0_P1+HIGH_CLINICAL_RELEVANCE,QUARANTINED_MEDICAL_SOURCE,QUARANTINE,NOT_AUTHORITY,legal,legal|governance,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,CONFIRMED_CONSUMER,FUTURE_REBUILD_REQUIRED,NOT_ELIGIBLE_CONSUMER_PRESENT,A6.5-NONADOPT-001;B02_FAIL_CLOSED;NOT_APPROVED_MEDICAL_SOURCE,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed. Medical-source quarantine retained; NOT_APPROVED_MEDICAL_SOURCE.
DATA-K031,docs/AI医生/知识内容提取/提取结果/贝茨/《贝茨体格检查和病史采集指南》目录结构表（中英对照）.md,MEDICAL_SOURCE,P0,HIGH,UNKNOWN,NO,P0_P1+HIGH_CLINICAL_RELEVANCE,QUARANTINED_MEDICAL_SOURCE,QUARANTINE,NOT_AUTHORITY,legal,legal|governance,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,CONFIRMED_CONSUMER,FUTURE_REBUILD_REQUIRED,NOT_ELIGIBLE_CONSUMER_PRESENT,A6.5-NONADOPT-001;B02_FAIL_CLOSED;NOT_APPROVED_MEDICAL_SOURCE,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed. Medical-source quarantine retained; NOT_APPROVED_MEDICAL_SOURCE.
DATA-KG001,knowledge-management-service/app/services/schema_service.py,LEGACY_CLINICAL_KG,P1,HIGH,YES,NO,P0_P1+CLINICAL_LOGIC+HIGH_CLINICAL_RELEVANCE,LEGACY_CLINICAL,KEEP_READ_ONLY,REJECT_FOR_NEW_RUNTIME,governance,governance-boundary|legal,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,CONFIRMED_CONSUMER,FUTURE_REBUILD_REQUIRED,NOT_ELIGIBLE_CONSUMER_PRESENT,A6.5-NONADOPT-001;INVENTORY_METADATA;NO_CLINICAL_BODY_READ,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed.
DATA-KG002,knowledge-management-service/app/utils/neo4j_client.py,LEGACY_CLINICAL_KG,P1,HIGH,YES,NO,P0_P1+CLINICAL_LOGIC+HIGH_CLINICAL_RELEVANCE,LEGACY_CLINICAL,KEEP_READ_ONLY,REJECT_FOR_NEW_RUNTIME,governance,governance-boundary|legal,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,CONFIRMED_CONSUMER,FUTURE_REBUILD_REQUIRED,NOT_ELIGIBLE_CONSUMER_PRESENT,A6.5-NONADOPT-001;INVENTORY_METADATA;NO_CLINICAL_BODY_READ,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed.
DATA-KG003,knowledge-management-service/app/services/kg_import_service.py,LEGACY_CLINICAL_KG,P1,HIGH,YES,NO,P0_P1+CLINICAL_LOGIC+HIGH_CLINICAL_RELEVANCE,LEGACY_CLINICAL,KEEP_READ_ONLY,REJECT_FOR_NEW_RUNTIME,governance,governance-boundary|legal,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,CONFIRMED_CONSUMER,FUTURE_REBUILD_REQUIRED,NOT_ELIGIBLE_CONSUMER_PRESENT,A6.5-NONADOPT-001;INVENTORY_METADATA;NO_CLINICAL_BODY_READ,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed.
DATA-KG004,diagnosis-engine-service/app/kg-reasoning-engine/path_retriever.py,LEGACY_CLINICAL_KG,P0,HIGH,YES,NO,P0_P1+CLINICAL_LOGIC+HIGH_CLINICAL_RELEVANCE,LEGACY_CLINICAL,KEEP_READ_ONLY,REJECT_FOR_NEW_RUNTIME,governance,governance-boundary|legal,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,CONFIRMED_CONSUMER,FUTURE_REBUILD_REQUIRED,NOT_ELIGIBLE_CONSUMER_PRESENT,A6.5-NONADOPT-001;INVENTORY_METADATA;NO_CLINICAL_BODY_READ,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed.
DATA-KG005,diagnosis-engine-service/app/kg-reasoning-engine/path_injector.py,LEGACY_CLINICAL_KG,P0,HIGH,YES,NO,P0_P1+CLINICAL_LOGIC+HIGH_CLINICAL_RELEVANCE,LEGACY_CLINICAL,KEEP_READ_ONLY,REJECT_FOR_NEW_RUNTIME,governance,governance-boundary|legal,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,CONFIRMED_CONSUMER,FUTURE_REBUILD_REQUIRED,NOT_ELIGIBLE_CONSUMER_PRESENT,A6.5-NONADOPT-001;INVENTORY_METADATA;NO_CLINICAL_BODY_READ,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed.
DATA-KG006,diagnosis-engine-service/app/kg-reasoning-engine/kg_reasoning_engine.py,LEGACY_CLINICAL_KG,P0,HIGH,YES,NO,P0_P1+CLINICAL_LOGIC+HIGH_CLINICAL_RELEVANCE,LEGACY_CLINICAL,KEEP_READ_ONLY,REJECT_FOR_NEW_RUNTIME,governance,governance-boundary|legal,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,CONFIRMED_CONSUMER,FUTURE_REBUILD_REQUIRED,NOT_ELIGIBLE_CONSUMER_PRESENT,A6.5-NONADOPT-001;INVENTORY_METADATA;NO_CLINICAL_BODY_READ,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed.
DOC-012,docs/AI医生/项目文档/11.错误处理与异常/异常场景处理设计.md,NON_CLINICAL_RETAINED,P1,LOW,NO,NO,P0_P1,NON_CLINICAL_RETAINED,MAP,TECHNICAL_PATH_PRESERVED,architecture,architecture|governance-boundary,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,MAY_STILL_EXIST,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,EXISTING_TECHNICAL_DISPOSITION_CONFIRMED;NON_ADOPTION_DOES_NOT_APPLY,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed.
DOC-013,docs/AI医生/项目文档/11.错误处理与异常/错误处理策略设计.md,NON_CLINICAL_RETAINED,P1,LOW,NO,NO,P0_P1,NON_CLINICAL_RETAINED,MAP,TECHNICAL_PATH_PRESERVED,architecture,architecture|governance-boundary,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,MAY_STILL_EXIST,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,EXISTING_TECHNICAL_DISPOSITION_CONFIRMED;NON_ADOPTION_DOES_NOT_APPLY,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed.
DOC-014,docs/AI医生/项目文档/11.错误处理与异常/错误处理规范.md,NON_CLINICAL_RETAINED,P1,LOW,NO,NO,P0_P1,NON_CLINICAL_RETAINED,MAP,TECHNICAL_PATH_PRESERVED,architecture,architecture|governance-boundary,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,MAY_STILL_EXIST,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,EXISTING_TECHNICAL_DISPOSITION_CONFIRMED;NON_ADOPTION_DOES_NOT_APPLY,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed.
DOC-015,docs/AI医生/项目文档/12.性能与评估/复杂度分析.md,NON_CLINICAL_RETAINED,P1,LOW,NO,NO,P0_P1,NON_CLINICAL_RETAINED,MAP,TECHNICAL_PATH_PRESERVED,architecture,architecture|governance-boundary,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,MAY_STILL_EXIST,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,EXISTING_TECHNICAL_DISPOSITION_CONFIRMED;NON_ADOPTION_DOES_NOT_APPLY,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed.
DOC-016,docs/AI医生/项目文档/12.性能与评估/性能优化设计.md,NON_CLINICAL_RETAINED,P1,LOW,NO,NO,P0_P1,NON_CLINICAL_RETAINED,MAP,TECHNICAL_PATH_PRESERVED,architecture,architecture|governance-boundary,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,MAY_STILL_EXIST,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,EXISTING_TECHNICAL_DISPOSITION_CONFIRMED;NON_ADOPTION_DOES_NOT_APPLY,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed.
DOC-017,docs/AI医生/项目文档/12.性能与评估/评估验证体系.md,NON_CLINICAL_RETAINED,P1,LOW,NO,YES,P0_P1+HISTORICAL_SEED,NON_CLINICAL_RETAINED,MAP,TECHNICAL_PATH_PRESERVED,architecture,architecture|governance-boundary,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,MAY_STILL_EXIST,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,EXISTING_TECHNICAL_DISPOSITION_CONFIRMED;NON_ADOPTION_DOES_NOT_APPLY,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed.
DOC-018,docs/AI医生/项目文档/13.技术细节/AOP切面设计思路.md,NON_CLINICAL_RETAINED,P1,LOW,NO,YES,P0_P1+HISTORICAL_SEED,NON_CLINICAL_RETAINED,MAP,TECHNICAL_PATH_PRESERVED,architecture,architecture|governance-boundary,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,MAY_STILL_EXIST,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,EXISTING_TECHNICAL_DISPOSITION_CONFIRMED;NON_ADOPTION_DOES_NOT_APPLY,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed.
DOC-019,docs/AI医生/项目文档/13.技术细节/DR.KNOWS路径推理设计.md,LEGACY_CLINICAL_DOC,P1,HIGH,YES,YES,P0_P1+CLINICAL_LOGIC+HIGH_CLINICAL_RELEVANCE+HISTORICAL_SEED,LEGACY_CLINICAL,KEEP_READ_ONLY,REJECT_FOR_NEW_RUNTIME,governance,governance-boundary|legal,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,MAY_STILL_EXIST,FUTURE_REBUILD_REQUIRED,NOT_ELIGIBLE_CONSUMER_PRESENT,A6.5-NONADOPT-001;INVENTORY_METADATA;NO_CLINICAL_BODY_READ,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed.
DOC-020,docs/AI医生/项目文档/13.技术细节/LangChain架构开发流程.md,LEGACY_CLINICAL_DOC,P1,MED,YES,NO,P0_P1+CLINICAL_LOGIC,LEGACY_CLINICAL,KEEP_READ_ONLY,REJECT_FOR_NEW_RUNTIME,governance,governance-boundary|legal,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,MAY_STILL_EXIST,FUTURE_REBUILD_REQUIRED,NOT_ELIGIBLE_CONSUMER_PRESENT,A6.5-NONADOPT-001;INVENTORY_METADATA;NO_CLINICAL_BODY_READ,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed.
