asset_id,current_file_state,runtime_consumer_status,authority_status,replacement_status,decommission_eligibility,rollback_or_retention,evidence_pointer,owner_role,notes
DOC-026,PRESERVED,MAY_STILL_EXIST,REJECT_FOR_NEW_RUNTIME,FUTURE_REBUILD_REQUIRED,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,governance,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
DOC-027,PRESERVED,MAY_STILL_EXIST,REJECT_FOR_NEW_RUNTIME,FUTURE_REBUILD_REQUIRED,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,governance,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
DOC-028,PRESERVED,MAY_STILL_EXIST,REJECT_FOR_NEW_RUNTIME,FUTURE_REBUILD_REQUIRED,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,governance,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
DOC-029,PRESERVED,MAY_STILL_EXIST,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,architecture,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
DOC-030,PRESERVED,MAY_STILL_EXIST,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,architecture,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
DOC-031,PRESERVED,MAY_STILL_EXIST,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,architecture,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
DOC-032,PRESERVED,MAY_STILL_EXIST,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,architecture,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
DOC-033,PRESERVED,MAY_STILL_EXIST,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,architecture,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
DOC-034,PRESERVED,MAY_STILL_EXIST,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,architecture,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
DOC-035,PRESERVED,MAY_STILL_EXIST,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,architecture,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
DOC-036,PRESERVED,MAY_STILL_EXIST,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,architecture,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
DOC-037,PRESERVED,MAY_STILL_EXIST,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,architecture,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
DOC-038,PRESERVED,MAY_STILL_EXIST,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,architecture,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
DOC-039,PRESERVED,MAY_STILL_EXIST,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,architecture,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
DOC-043,PRESERVED,MAY_STILL_EXIST,REJECT_FOR_NEW_RUNTIME,FUTURE_REBUILD_REQUIRED,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,governance,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
DOC-045,PRESERVED,MAY_STILL_EXIST,REJECT_FOR_NEW_RUNTIME,FUTURE_REBUILD_REQUIRED,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,governance,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
DOC-046,PRESERVED,MAY_STILL_EXIST,REJECT_FOR_NEW_RUNTIME,FUTURE_REBUILD_REQUIRED,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,governance,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
DOC-047,PRESERVED,MAY_STILL_EXIST,REJECT_FOR_NEW_RUNTIME,FUTURE_REBUILD_REQUIRED,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,governance,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
DOC-048,PRESERVED,MAY_STILL_EXIST,REJECT_FOR_NEW_RUNTIME,FUTURE_REBUILD_REQUIRED,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,governance,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
DOC-049,PRESERVED,MAY_STILL_EXIST,REJECT_FOR_NEW_RUNTIME,FUTURE_REBUILD_REQUIRED,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,governance,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
ENG-001,PRESERVED,MAY_STILL_EXIST,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,architecture,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
ENG-002,PRESERVED,MAY_STILL_EXIST,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,architecture,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
ENG-006,PRESERVED,MAY_STILL_EXIST,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,security,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
ENG-007,PRESERVED,MAY_STILL_EXIST,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,security,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
MODEL-001,PRESERVED,CONFIRMED_CONSUMER,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,architecture,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
MODEL-002,PRESERVED,CONFIRMED_CONSUMER,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,architecture,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
MODEL-003,PRESERVED,CONFIRMED_CONSUMER,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,architecture,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
MODEL-004,PRESERVED,CONFIRMED_CONSUMER,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,architecture,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
MODEL-005,PRESERVED,CONFIRMED_CONSUMER,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,architecture,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
MODEL-006,PRESERVED,CONFIRMED_CONSUMER,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,architecture,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
MODEL-007,PRESERVED,CONFIRMED_CONSUMER,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,architecture,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
MODEL-008,PRESERVED,EVIDENCE_ONLY,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,DEFERRED_SEPARATE_AUTHORIZATION,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,architecture,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
MODEL-009,PRESERVED,MAY_STILL_EXIST,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,architecture,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
PHI-001,PRESERVED,MAY_STILL_EXIST,NOT_AUTHORITY,GOVERNANCE_PATH_ONLY,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,security,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
PHI-002,PRESERVED,MAY_STILL_EXIST,NOT_AUTHORITY,GOVERNANCE_PATH_ONLY,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,security,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
PHI-003,PRESERVED,MAY_STILL_EXIST,NOT_AUTHORITY,GOVERNANCE_PATH_ONLY,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,security,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
PHI-004,PRESERVED,MAY_STILL_EXIST,NOT_AUTHORITY,GOVERNANCE_PATH_ONLY,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,security,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
PHI-005,PRESERVED,MAY_STILL_EXIST,NOT_AUTHORITY,GOVERNANCE_PATH_ONLY,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,security,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
PHI-006,PRESERVED,MAY_STILL_EXIST,NOT_AUTHORITY,GOVERNANCE_PATH_ONLY,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,security,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
PROMPT-001,PRESERVED,CONFIRMED_CONSUMER,REJECT_FOR_NEW_RUNTIME,FUTURE_REBUILD_REQUIRED,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,governance,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
PROMPT-002,PRESERVED,CONFIRMED_CONSUMER,REJECT_FOR_NEW_RUNTIME,FUTURE_REBUILD_REQUIRED,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,governance,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
PROMPT-003,PRESERVED,CONFIRMED_CONSUMER,REJECT_FOR_NEW_RUNTIME,FUTURE_REBUILD_REQUIRED,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,governance,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
PROMPT-004,PRESERVED,CONFIRMED_CONSUMER,REJECT_FOR_NEW_RUNTIME,FUTURE_REBUILD_REQUIRED,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,governance,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
