asset_id,path,asset_name,asset_category,asset_type,format,language,current_status,current_consumer,declared_owner,source_of_truth,version,last_known_usage,clinical_relevance,runtime_relevance,contract_relevance,contains_prompt_logic,contains_clinical_logic,contains_thresholds,contains_medical_sources,potential_patient_data,provenance_status,license_status,schema_status,test_coverage,duplicate_or_overlap,candidate_target,proposed_disposition,validation_level,implementation_batch,blocking_dependencies,risk_level,decision_status,required_evidence,notes
MODEL-008,DRKnows-main/generate_CUI_embedding.py,drknows_embedding,MODEL_INFERENCE,MODEL_CONFIG_OR_ADAPTER,PY,py/yaml,LEGACY_ACTIVE,DRKnows-main,UNASSIGNED,NO,UNKNOWN,UNKNOWN,MED,HIGH,HIGH,NO,NO,NO,NO,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,A7 ModelSpec/ModelRoutePolicy/Model Gateway,MAP,L1,A6.5-C,a7-runtime;secret-manager,P2,NEEDS_EVIDENCE,model_version;route;fallback;phi_egress_policy,SapBERT; research
MODEL-009,docker-compose.yml,compose_model_env_refs,MODEL_INFERENCE,MODEL_CONFIG_OR_ADAPTER,YML,py/yaml,LEGACY_ACTIVE,docker-compose.yml,UNASSIGNED,NO,UNKNOWN,UNKNOWN,MED,HIGH,HIGH,NO,NO,NO,NO,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,A7 ModelSpec/ModelRoutePolicy/Model Gateway,MAP,L1,A6.5-C,a7-runtime;secret-manager,P1,NEEDS_EVIDENCE,model_version;route;fallback;phi_egress_policy,env refs only; Milvus host without service evidence
DATA-K001,docs/AI医生/知识内容提取/源数据/hp-zh.babelon.tsv,hp-zh.babelon.tsv,DATA_EVALUATION,MEDICAL_SOURCE,TSV,data,LEGACY_UNKNOWN,knowledge-extraction;knowledge-management-service,UNASSIGNED,CANDIDATE,UNKNOWN,UNKNOWN,HIGH,MED,MED,NO,UNKNOWN,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,A6 knowledge_policy/source_manifest (mapping only; not approval),QUARANTINE,L2,A6.5-A,license-review;legal-review;clinical-review;provenance,P0,NEEDS_LEGAL_REVIEW,license;publisher_version;extraction_provenance;withdrawal_policy,Do not enter Knowledge Release or A6 approved sources without governance
DATA-K002,docs/AI医生/知识内容提取/源数据/hp-zh.synonyms.tsv,hp-zh.synonyms.tsv,DATA_EVALUATION,MEDICAL_SOURCE,TSV,data,LEGACY_UNKNOWN,knowledge-extraction;knowledge-management-service,UNASSIGNED,CANDIDATE,UNKNOWN,UNKNOWN,HIGH,MED,MED,NO,UNKNOWN,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,A6 knowledge_policy/source_manifest (mapping only; not approval),QUARANTINE,L2,A6.5-A,license-review;legal-review;clinical-review;provenance,P0,NEEDS_LEGAL_REVIEW,license;publisher_version;extraction_provenance;withdrawal_policy,Do not enter Knowledge Release or A6 approved sources without governance
DATA-K003,docs/AI医生/知识内容提取/源数据/ICPC-2e-v7.0/ICPC-2e-v7.0.xml,ICPC-2e-v7.0.xml,DATA_EVALUATION,MEDICAL_SOURCE,XML,data,LEGACY_UNKNOWN,knowledge-extraction;knowledge-management-service,UNASSIGNED,CANDIDATE,UNKNOWN,UNKNOWN,HIGH,MED,MED,NO,UNKNOWN,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,A6 knowledge_policy/source_manifest (mapping only; not approval),QUARANTINE,L2,A6.5-A,license-review;legal-review;clinical-review;provenance,P0,NEEDS_LEGAL_REVIEW,license;publisher_version;extraction_provenance;withdrawal_policy,Do not enter Knowledge Release or A6 approved sources without governance
DATA-K004,docs/AI医生/知识内容提取/源数据/UMLS数据集和关系类型详细说明.md,UMLS数据集和关系类型详细说明.md,DATA_EVALUATION,MEDICAL_SOURCE,MD,data,LEGACY_UNKNOWN,knowledge-extraction;knowledge-management-service,UNASSIGNED,CANDIDATE,UNKNOWN,UNKNOWN,HIGH,MED,MED,NO,UNKNOWN,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,A6 knowledge_policy/source_manifest (mapping only; not approval),QUARANTINE,L2,A6.5-A,license-review;legal-review;clinical-review;provenance,P0,NEEDS_LEGAL_REVIEW,license;publisher_version;extraction_provenance;withdrawal_policy,Do not enter Knowledge Release or A6 approved sources without governance
DATA-K005,docs/AI医生/知识内容提取/源数据/归档/icd10cm-table and index-2026/icd10cm-drug-2026.xml,icd10cm-drug-2026.xml,DATA_EVALUATION,MEDICAL_SOURCE,XML,data,LEGACY_UNKNOWN,knowledge-extraction;knowledge-management-service,UNASSIGNED,CANDIDATE,UNKNOWN,UNKNOWN,HIGH,MED,MED,NO,UNKNOWN,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,A6 knowledge_policy/source_manifest (mapping only; not approval),QUARANTINE,L2,A6.5-A,license-review;legal-review;clinical-review;provenance,P0,NEEDS_LEGAL_REVIEW,license;publisher_version;extraction_provenance;withdrawal_policy,Do not enter Knowledge Release or A6 approved sources without governance
DATA-K006,docs/AI医生/知识内容提取/源数据/归档/icd10cm-table and index-2026/icd10cm-eindex-2026.xml,icd10cm-eindex-2026.xml,DATA_EVALUATION,MEDICAL_SOURCE,XML,data,LEGACY_UNKNOWN,knowledge-extraction;knowledge-management-service,UNASSIGNED,CANDIDATE,UNKNOWN,UNKNOWN,HIGH,MED,MED,NO,UNKNOWN,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,A6 knowledge_policy/source_manifest (mapping only; not approval),QUARANTINE,L2,A6.5-A,license-review;legal-review;clinical-review;provenance,P0,NEEDS_LEGAL_REVIEW,license;publisher_version;extraction_provenance;withdrawal_policy,Do not enter Knowledge Release or A6 approved sources without governance
DATA-K007,docs/AI医生/知识内容提取/源数据/归档/icd10cm-table and index-2026/icd10cm-index-2026.xml,icd10cm-index-2026.xml,DATA_EVALUATION,MEDICAL_SOURCE,XML,data,LEGACY_UNKNOWN,knowledge-extraction;knowledge-management-service,UNASSIGNED,CANDIDATE,UNKNOWN,UNKNOWN,HIGH,MED,MED,NO,UNKNOWN,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,A6 knowledge_policy/source_manifest (mapping only; not approval),QUARANTINE,L2,A6.5-A,license-review;legal-review;clinical-review;provenance,P0,NEEDS_LEGAL_REVIEW,license;publisher_version;extraction_provenance;withdrawal_policy,Do not enter Knowledge Release or A6 approved sources without governance
DATA-K008,docs/AI医生/知识内容提取/源数据/归档/icd10cm-table and index-2026/icd10cm-neoplasm-2026.xml,icd10cm-neoplasm-2026.xml,DATA_EVALUATION,MEDICAL_SOURCE,XML,data,LEGACY_UNKNOWN,knowledge-extraction;knowledge-management-service,UNASSIGNED,CANDIDATE,UNKNOWN,UNKNOWN,HIGH,MED,MED,NO,UNKNOWN,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,A6 knowledge_policy/source_manifest (mapping only; not approval),QUARANTINE,L2,A6.5-A,license-review;legal-review;clinical-review;provenance,P0,NEEDS_LEGAL_REVIEW,license;publisher_version;extraction_provenance;withdrawal_policy,Do not enter Knowledge Release or A6 approved sources without governance
DATA-K009,docs/AI医生/知识内容提取/源数据/归档/icd10cm-table and index-2026/icd10cm-tabular-2026.xml,icd10cm-tabular-2026.xml,DATA_EVALUATION,MEDICAL_SOURCE,XML,data,LEGACY_UNKNOWN,knowledge-extraction;knowledge-management-service,UNASSIGNED,CANDIDATE,UNKNOWN,UNKNOWN,HIGH,MED,MED,NO,UNKNOWN,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,A6 knowledge_policy/source_manifest (mapping only; not approval),QUARANTINE,L2,A6.5-A,license-review;legal-review;clinical-review;provenance,P0,NEEDS_LEGAL_REVIEW,license;publisher_version;extraction_provenance;withdrawal_policy,Do not enter Knowledge Release or A6 approved sources without governance
DATA-K010,docs/AI医生/知识内容提取/提取结果/hpo/hpo_chinese_mapping.csv,hpo_chinese_mapping.csv,DATA_EVALUATION,DERIVED_MEDICAL_KNOWLEDGE,CSV,data,LEGACY_UNKNOWN,knowledge-extraction;knowledge-management-service,UNASSIGNED,NO,UNKNOWN,UNKNOWN,HIGH,MED,MED,NO,UNKNOWN,NO,YES,NO,UNKNOWN,UNKNOWN,STRUCTURALLY_PARSED_A4,NONE,NO,A6 knowledge_policy/source_manifest (mapping only; not approval),QUARANTINE,L2,A6.5-A,license-review;legal-review;clinical-review;provenance,P0,NEEDS_LEGAL_REVIEW,license;publisher_version;extraction_provenance;withdrawal_policy,Do not enter Knowledge Release or A6 approved sources without governance
DATA-K011,docs/AI医生/知识内容提取/提取结果/hpo/hpo_data.csv,hpo_data.csv,DATA_EVALUATION,DERIVED_MEDICAL_KNOWLEDGE,CSV,data,LEGACY_UNKNOWN,knowledge-extraction;knowledge-management-service,UNASSIGNED,NO,UNKNOWN,UNKNOWN,HIGH,MED,MED,NO,UNKNOWN,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,A6 knowledge_policy/source_manifest (mapping only; not approval),QUARANTINE,L2,A6.5-A,license-review;legal-review;clinical-review;provenance,P0,NEEDS_LEGAL_REVIEW,license;publisher_version;extraction_provenance;withdrawal_policy,Do not enter Knowledge Release or A6 approved sources without governance
DATA-K012,docs/AI医生/知识内容提取/提取结果/hpo/hpo_data.json,hpo_data.json,DATA_EVALUATION,DERIVED_MEDICAL_KNOWLEDGE,JSON,data,LEGACY_UNKNOWN,knowledge-extraction;knowledge-management-service,UNASSIGNED,NO,UNKNOWN,UNKNOWN,HIGH,MED,MED,NO,UNKNOWN,NO,YES,NO,UNKNOWN,UNKNOWN,STRUCTURALLY_PARSED_A4,NONE,NO,A6 knowledge_policy/source_manifest (mapping only; not approval),QUARANTINE,L2,A6.5-A,license-review;legal-review;clinical-review;provenance,P0,NEEDS_LEGAL_REVIEW,license;publisher_version;extraction_provenance;withdrawal_policy,Do not enter Knowledge Release or A6 approved sources without governance
DATA-K013,docs/AI医生/知识内容提取/提取结果/hpo/hpo_data_with_chinese.csv,hpo_data_with_chinese.csv,DATA_EVALUATION,DERIVED_MEDICAL_KNOWLEDGE,CSV,data,LEGACY_UNKNOWN,knowledge-extraction;knowledge-management-service,UNASSIGNED,NO,UNKNOWN,UNKNOWN,HIGH,MED,MED,NO,UNKNOWN,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,A6 knowledge_policy/source_manifest (mapping only; not approval),QUARANTINE,L2,A6.5-A,license-review;legal-review;clinical-review;provenance,P0,NEEDS_LEGAL_REVIEW,license;publisher_version;extraction_provenance;withdrawal_policy,Do not enter Knowledge Release or A6 approved sources without governance
DATA-K014,docs/AI医生/知识内容提取/提取结果/hpo/hpo_data_示例_前1000条.csv,hpo_data_示例_前1000条.csv,DATA_EVALUATION,DERIVED_MEDICAL_KNOWLEDGE,CSV,data,LEGACY_UNKNOWN,knowledge-extraction;knowledge-management-service,UNASSIGNED,NO,UNKNOWN,UNKNOWN,HIGH,MED,MED,NO,UNKNOWN,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,A6 knowledge_policy/source_manifest (mapping only; not approval),QUARANTINE,L2,A6.5-A,license-review;legal-review;clinical-review;provenance,P0,NEEDS_LEGAL_REVIEW,license;publisher_version;extraction_provenance;withdrawal_policy,Do not enter Knowledge Release or A6 approved sources without governance
DATA-K015,docs/AI医生/知识内容提取/提取结果/hpo/hpo_translation_template.csv,hpo_translation_template.csv,DATA_EVALUATION,DERIVED_MEDICAL_KNOWLEDGE,CSV,data,LEGACY_UNKNOWN,knowledge-extraction;knowledge-management-service,UNASSIGNED,NO,UNKNOWN,UNKNOWN,HIGH,MED,MED,NO,UNKNOWN,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,A6 knowledge_policy/source_manifest (mapping only; not approval),QUARANTINE,L2,A6.5-A,license-review;legal-review;clinical-review;provenance,P0,NEEDS_LEGAL_REVIEW,license;publisher_version;extraction_provenance;withdrawal_policy,Do not enter Knowledge Release or A6 approved sources without governance
DATA-K016,docs/AI医生/知识内容提取/提取结果/hpo/translation_cache.json,translation_cache.json,DATA_EVALUATION,DERIVED_MEDICAL_KNOWLEDGE,JSON,data,LEGACY_UNKNOWN,knowledge-extraction;knowledge-management-service,UNASSIGNED,NO,UNKNOWN,UNKNOWN,HIGH,MED,MED,NO,UNKNOWN,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,A6 knowledge_policy/source_manifest (mapping only; not approval),QUARANTINE,L2,A6.5-A,license-review;legal-review;clinical-review;provenance,P0,NEEDS_LEGAL_REVIEW,license;publisher_version;extraction_provenance;withdrawal_policy,Do not enter Knowledge Release or A6 approved sources without governance
DATA-K017,docs/AI医生/知识内容提取/提取结果/icpc/icpc_xml_chinese.csv,icpc_xml_chinese.csv,DATA_EVALUATION,DERIVED_MEDICAL_KNOWLEDGE,CSV,data,LEGACY_UNKNOWN,knowledge-extraction;knowledge-management-service,UNASSIGNED,NO,UNKNOWN,UNKNOWN,HIGH,MED,MED,NO,UNKNOWN,NO,YES,NO,UNKNOWN,UNKNOWN,STRUCTURALLY_PARSED_A4,NONE,NO,A6 knowledge_policy/source_manifest (mapping only; not approval),QUARANTINE,L2,A6.5-A,license-review;legal-review;clinical-review;provenance,P0,NEEDS_LEGAL_REVIEW,license;publisher_version;extraction_provenance;withdrawal_policy,Do not enter Knowledge Release or A6 approved sources without governance
DATA-K018,docs/AI医生/知识内容提取/提取结果/icpc/icpc_xml_chinese.json,icpc_xml_chinese.json,DATA_EVALUATION,DERIVED_MEDICAL_KNOWLEDGE,JSON,data,LEGACY_UNKNOWN,knowledge-extraction;knowledge-management-service,UNASSIGNED,NO,UNKNOWN,UNKNOWN,HIGH,MED,MED,NO,UNKNOWN,NO,YES,NO,UNKNOWN,UNKNOWN,STRUCTURALLY_PARSED_A4,NONE,NO,A6 knowledge_policy/source_manifest (mapping only; not approval),QUARANTINE,L2,A6.5-A,license-review;legal-review;clinical-review;provenance,P0,NEEDS_LEGAL_REVIEW,license;publisher_version;extraction_provenance;withdrawal_policy,Do not enter Knowledge Release or A6 approved sources without governance
DATA-K019,docs/AI医生/知识内容提取/提取结果/icpc/translation_cache.json,translation_cache.json,DATA_EVALUATION,DERIVED_MEDICAL_KNOWLEDGE,JSON,data,LEGACY_UNKNOWN,knowledge-extraction;knowledge-management-service,UNASSIGNED,NO,UNKNOWN,UNKNOWN,HIGH,MED,MED,NO,UNKNOWN,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,A6 knowledge_policy/source_manifest (mapping only; not approval),QUARANTINE,L2,A6.5-A,license-review;legal-review;clinical-review;provenance,P0,NEEDS_LEGAL_REVIEW,license;publisher_version;extraction_provenance;withdrawal_policy,Do not enter Knowledge Release or A6 approved sources without governance
DATA-K020,docs/AI医生/知识内容提取/提取结果/归档/icd10/icd10cm_chinese_mapping.csv,icd10cm_chinese_mapping.csv,DATA_EVALUATION,DERIVED_MEDICAL_KNOWLEDGE,CSV,data,LEGACY_UNKNOWN,knowledge-extraction;knowledge-management-service,UNASSIGNED,NO,UNKNOWN,UNKNOWN,HIGH,MED,MED,NO,UNKNOWN,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,A6 knowledge_policy/source_manifest (mapping only; not approval),QUARANTINE,L2,A6.5-A,license-review;legal-review;clinical-review;provenance,P0,NEEDS_LEGAL_REVIEW,license;publisher_version;extraction_provenance;withdrawal_policy,Do not enter Knowledge Release or A6 approved sources without governance
DATA-K021,docs/AI医生/知识内容提取/提取结果/归档/icd10/icd10cm_chinese_mapping.json,icd10cm_chinese_mapping.json,DATA_EVALUATION,DERIVED_MEDICAL_KNOWLEDGE,JSON,data,LEGACY_UNKNOWN,knowledge-extraction;knowledge-management-service,UNASSIGNED,NO,UNKNOWN,UNKNOWN,HIGH,MED,MED,NO,UNKNOWN,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,A6 knowledge_policy/source_manifest (mapping only; not approval),QUARANTINE,L2,A6.5-A,license-review;legal-review;clinical-review;provenance,P0,NEEDS_LEGAL_REVIEW,license;publisher_version;extraction_provenance;withdrawal_policy,Do not enter Knowledge Release or A6 approved sources without governance
DATA-K022,docs/AI医生/知识内容提取/提取结果/归档/icd10/icd10cm_disease_catalog.csv,icd10cm_disease_catalog.csv,DATA_EVALUATION,DERIVED_MEDICAL_KNOWLEDGE,CSV,data,LEGACY_UNKNOWN,knowledge-extraction;knowledge-management-service,UNASSIGNED,NO,UNKNOWN,UNKNOWN,HIGH,MED,MED,NO,UNKNOWN,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,A6 knowledge_policy/source_manifest (mapping only; not approval),QUARANTINE,L2,A6.5-A,license-review;legal-review;clinical-review;provenance,P0,NEEDS_LEGAL_REVIEW,license;publisher_version;extraction_provenance;withdrawal_policy,Do not enter Knowledge Release or A6 approved sources without governance
DATA-K023,docs/AI医生/知识内容提取/提取结果/归档/icd10/icd10cm_disease_catalog.json,icd10cm_disease_catalog.json,DATA_EVALUATION,DERIVED_MEDICAL_KNOWLEDGE,JSON,data,LEGACY_UNKNOWN,knowledge-extraction;knowledge-management-service,UNASSIGNED,NO,UNKNOWN,UNKNOWN,HIGH,MED,MED,NO,UNKNOWN,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,A6 knowledge_policy/source_manifest (mapping only; not approval),QUARANTINE,L2,A6.5-A,license-review;legal-review;clinical-review;provenance,P0,NEEDS_LEGAL_REVIEW,license;publisher_version;extraction_provenance;withdrawal_policy,Do not enter Knowledge Release or A6 approved sources without governance
DATA-K024,docs/AI医生/知识内容提取/提取结果/归档/icd10/icd10cm_disease_catalog_summary.json,icd10cm_disease_catalog_summary.json,DATA_EVALUATION,DERIVED_MEDICAL_KNOWLEDGE,JSON,data,LEGACY_UNKNOWN,knowledge-extraction;knowledge-management-service,UNASSIGNED,NO,UNKNOWN,UNKNOWN,HIGH,MED,MED,NO,UNKNOWN,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,A6 knowledge_policy/source_manifest (mapping only; not approval),QUARANTINE,L2,A6.5-A,license-review;legal-review;clinical-review;provenance,P0,NEEDS_LEGAL_REVIEW,license;publisher_version;extraction_provenance;withdrawal_policy,Do not enter Knowledge Release or A6 approved sources without governance
DATA-K025,docs/AI医生/知识内容提取/提取结果/归档/icd10/icd10cm_disease_catalog_tree.json,icd10cm_disease_catalog_tree.json,DATA_EVALUATION,DERIVED_MEDICAL_KNOWLEDGE,JSON,data,LEGACY_UNKNOWN,knowledge-extraction;knowledge-management-service,UNASSIGNED,NO,UNKNOWN,UNKNOWN,HIGH,MED,MED,NO,UNKNOWN,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,A6 knowledge_policy/source_manifest (mapping only; not approval),QUARANTINE,L2,A6.5-A,license-review;legal-review;clinical-review;provenance,P0,NEEDS_LEGAL_REVIEW,license;publisher_version;extraction_provenance;withdrawal_policy,Do not enter Knowledge Release or A6 approved sources without governance
DATA-K026,docs/AI医生/知识内容提取/提取结果/归档/icd10/icd10cm_disease_catalog_zh_en.csv,icd10cm_disease_catalog_zh_en.csv,DATA_EVALUATION,DERIVED_MEDICAL_KNOWLEDGE,CSV,data,LEGACY_UNKNOWN,knowledge-extraction;knowledge-management-service,UNASSIGNED,NO,UNKNOWN,UNKNOWN,HIGH,MED,MED,NO,UNKNOWN,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,A6 knowledge_policy/source_manifest (mapping only; not approval),QUARANTINE,L2,A6.5-A,license-review;legal-review;clinical-review;provenance,P0,NEEDS_LEGAL_REVIEW,license;publisher_version;extraction_provenance;withdrawal_policy,Do not enter Knowledge Release or A6 approved sources without governance
DATA-K027,docs/AI医生/知识内容提取/提取结果/贝茨/outline.json,outline.json,DATA_EVALUATION,DERIVED_MEDICAL_KNOWLEDGE,JSON,data,LEGACY_UNKNOWN,knowledge-extraction;knowledge-management-service,UNASSIGNED,NO,UNKNOWN,UNKNOWN,HIGH,MED,MED,NO,UNKNOWN,NO,YES,NO,UNKNOWN,UNKNOWN,STRUCTURALLY_PARSED_A4,NONE,NO,A6 knowledge_policy/source_manifest (mapping only; not approval),QUARANTINE,L2,A6.5-A,license-review;legal-review;clinical-review;provenance,P0,NEEDS_LEGAL_REVIEW,license;publisher_version;extraction_provenance;withdrawal_policy,Do not enter Knowledge Release or A6 approved sources without governance
DATA-K028,docs/AI医生/知识内容提取/提取结果/贝茨/outline_health_history_only.json,outline_health_history_only.json,DATA_EVALUATION,DERIVED_MEDICAL_KNOWLEDGE,JSON,data,LEGACY_UNKNOWN,knowledge-extraction;knowledge-management-service,UNASSIGNED,NO,UNKNOWN,UNKNOWN,HIGH,MED,MED,NO,UNKNOWN,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,A6 knowledge_policy/source_manifest (mapping only; not approval),QUARANTINE,L2,A6.5-A,license-review;legal-review;clinical-review;provenance,P0,NEEDS_LEGAL_REVIEW,license;publisher_version;extraction_provenance;withdrawal_policy,Do not enter Knowledge Release or A6 approved sources without governance
DATA-K029,docs/AI医生/知识内容提取/提取结果/贝茨/outline_with_end.json,outline_with_end.json,DATA_EVALUATION,DERIVED_MEDICAL_KNOWLEDGE,JSON,data,LEGACY_UNKNOWN,knowledge-extraction;knowledge-management-service,UNASSIGNED,NO,UNKNOWN,UNKNOWN,HIGH,MED,MED,NO,UNKNOWN,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,A6 knowledge_policy/source_manifest (mapping only; not approval),QUARANTINE,L2,A6.5-A,license-review;legal-review;clinical-review;provenance,P0,NEEDS_LEGAL_REVIEW,license;publisher_version;extraction_provenance;withdrawal_policy,Do not enter Knowledge Release or A6 approved sources without governance
DATA-K030,docs/AI医生/知识内容提取/提取结果/贝茨/《贝茨体格检查和病史采集指南》目录结构表（中英对照 + 页码）.md,《贝茨体格检查和病史采集指南》目录结构表（中英对照 + 页码）.md,DATA_EVALUATION,DERIVED_MEDICAL_KNOWLEDGE,MD,data,LEGACY_UNKNOWN,knowledge-extraction;knowledge-management-service,UNASSIGNED,NO,UNKNOWN,UNKNOWN,HIGH,MED,MED,NO,UNKNOWN,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,A6 knowledge_policy/source_manifest (mapping only; not approval),QUARANTINE,L2,A6.5-A,license-review;legal-review;clinical-review;provenance,P0,NEEDS_LEGAL_REVIEW,license;publisher_version;extraction_provenance;withdrawal_policy,Do not enter Knowledge Release or A6 approved sources without governance
DATA-K031,docs/AI医生/知识内容提取/提取结果/贝茨/《贝茨体格检查和病史采集指南》目录结构表（中英对照）.md,《贝茨体格检查和病史采集指南》目录结构表（中英对照）.md,DATA_EVALUATION,DERIVED_MEDICAL_KNOWLEDGE,MD,data,LEGACY_UNKNOWN,knowledge-extraction;knowledge-management-service,UNASSIGNED,NO,UNKNOWN,UNKNOWN,HIGH,MED,MED,NO,UNKNOWN,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,A6 knowledge_policy/source_manifest (mapping only; not approval),QUARANTINE,L2,A6.5-A,license-review;legal-review;clinical-review;provenance,P0,NEEDS_LEGAL_REVIEW,license;publisher_version;extraction_provenance;withdrawal_policy,Do not enter Knowledge Release or A6 approved sources without governance
DATA-S001,docs/AI医生/知识内容提取/提取脚本/ai_translation_config.json,ai_translation_config.json,DATA_EVALUATION,EXTRACTION_SCRIPT,JSON,py/md/json,LEGACY_UNKNOWN,offline-extraction,UNASSIGNED,NO,UNKNOWN,UNKNOWN,MED,LOW,LOW,NO,NO,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,,KEEP_READ_ONLY,L1,A6.5-B,license-of-sources,P2,NEEDS_EVIDENCE,reproducibility;model_versions_used;output_checksum_chain,Offline tooling; do not run against external paid APIs in A6.5
DATA-S002,docs/AI医生/知识内容提取/提取脚本/book_extraction/book_registry.json,book_registry.json,DATA_EVALUATION,EXTRACTION_SCRIPT,JSON,py/md/json,LEGACY_UNKNOWN,offline-extraction,UNASSIGNED,NO,UNKNOWN,UNKNOWN,MED,LOW,LOW,NO,NO,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,,KEEP_READ_ONLY,L1,A6.5-B,license-of-sources,P2,NEEDS_EVIDENCE,reproducibility;model_versions_used;output_checksum_chain,Offline tooling; do not run against external paid APIs in A6.5
DATA-S003,docs/AI医生/知识内容提取/提取脚本/book_extraction/book_registry.py,book_registry.py,DATA_EVALUATION,EXTRACTION_SCRIPT,PY,py/md/json,LEGACY_UNKNOWN,offline-extraction,UNASSIGNED,NO,UNKNOWN,UNKNOWN,MED,LOW,LOW,YES,NO,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,,KEEP_READ_ONLY,L1,A6.5-B,license-of-sources,P2,NEEDS_EVIDENCE,reproducibility;model_versions_used;output_checksum_chain,Offline tooling; do not run against external paid APIs in A6.5
DATA-S004,docs/AI医生/知识内容提取/提取脚本/book_extraction/step1_pdf_to_pages.py,step1_pdf_to_pages.py,DATA_EVALUATION,EXTRACTION_SCRIPT,PY,py/md/json,LEGACY_UNKNOWN,offline-extraction,UNASSIGNED,NO,UNKNOWN,UNKNOWN,MED,LOW,LOW,YES,NO,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,,KEEP_READ_ONLY,L1,A6.5-B,license-of-sources,P2,NEEDS_EVIDENCE,reproducibility;model_versions_used;output_checksum_chain,Offline tooling; do not run against external paid APIs in A6.5
DATA-S005,docs/AI医生/知识内容提取/提取脚本/book_extraction/step2_outline_to_blocks.py,step2_outline_to_blocks.py,DATA_EVALUATION,EXTRACTION_SCRIPT,PY,py/md/json,LEGACY_UNKNOWN,offline-extraction,UNASSIGNED,NO,UNKNOWN,UNKNOWN,MED,LOW,LOW,YES,NO,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,,KEEP_READ_ONLY,L1,A6.5-B,license-of-sources,P2,NEEDS_EVIDENCE,reproducibility;model_versions_used;output_checksum_chain,Offline tooling; do not run against external paid APIs in A6.5
DATA-S006,docs/AI医生/知识内容提取/提取脚本/convert_hpo_to_csv.py,convert_hpo_to_csv.py,DATA_EVALUATION,EXTRACTION_SCRIPT,PY,py/md/json,LEGACY_UNKNOWN,offline-extraction,UNASSIGNED,NO,UNKNOWN,UNKNOWN,MED,LOW,LOW,YES,NO,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,,KEEP_READ_ONLY,L1,A6.5-B,license-of-sources,P2,NEEDS_EVIDENCE,reproducibility;model_versions_used;output_checksum_chain,Offline tooling; do not run against external paid APIs in A6.5
DATA-S007,docs/AI医生/知识内容提取/提取脚本/download_hpo_chinese_dict.py,download_hpo_chinese_dict.py,DATA_EVALUATION,EXTRACTION_SCRIPT,PY,py/md/json,LEGACY_UNKNOWN,offline-extraction,UNASSIGNED,NO,UNKNOWN,UNKNOWN,MED,LOW,LOW,YES,NO,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,,KEEP_READ_ONLY,L1,A6.5-B,license-of-sources,P2,NEEDS_EVIDENCE,reproducibility;model_versions_used;output_checksum_chain,Offline tooling; do not run against external paid APIs in A6.5
