asset_id,asset_path,writeback_source,authority_class,migration_label,coverage_label,runtime_adoption,replacement_status,physical_file,in_e01_board,in_e02_historical_seed,evidence_pointer,notes
DOC-009,docs/AI医生/项目文档/10.实现与部署/环境配置指南.md,INVENTORY_DURABLE_DISPOSITION,NON_CLINICAL_RETAINED,KEEP_READ_ONLY,TECHNICAL_COVERAGE_PRESERVED,EVIDENCE_ONLY,EXISTING_TECHNICAL_PATH,PRESERVED,NO,YES,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
DOC-010,docs/AI医生/项目文档/10.实现与部署/部署架构设计.md,INVENTORY_DURABLE_DISPOSITION,NON_CLINICAL_RETAINED,KEEP_READ_ONLY,TECHNICAL_COVERAGE_PRESERVED,EVIDENCE_ONLY,EXISTING_TECHNICAL_PATH,PRESERVED,NO,YES,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
DOC-011,docs/AI医生/项目文档/10.实现与部署/项目结构设计.md,INVENTORY_DURABLE_DISPOSITION,NON_CLINICAL_RETAINED,KEEP_READ_ONLY,TECHNICAL_COVERAGE_PRESERVED,EVIDENCE_ONLY,EXISTING_TECHNICAL_PATH,PRESERVED,NO,YES,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
DOC-012,docs/AI医生/项目文档/11.错误处理与异常/异常场景处理设计.md,E01_BOARD,NON_CLINICAL_RETAINED,MAP,TECHNICAL_COVERAGE_PRESERVED,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,PRESERVED,YES,YES,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
DOC-013,docs/AI医生/项目文档/11.错误处理与异常/错误处理策略设计.md,E01_BOARD,NON_CLINICAL_RETAINED,MAP,TECHNICAL_COVERAGE_PRESERVED,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,PRESERVED,YES,YES,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
DOC-014,docs/AI医生/项目文档/11.错误处理与异常/错误处理规范.md,E01_BOARD,NON_CLINICAL_RETAINED,MAP,TECHNICAL_COVERAGE_PRESERVED,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,PRESERVED,YES,YES,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
DOC-015,docs/AI医生/项目文档/12.性能与评估/复杂度分析.md,E01_BOARD,NON_CLINICAL_RETAINED,MAP,TECHNICAL_COVERAGE_PRESERVED,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,PRESERVED,YES,YES,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
DOC-016,docs/AI医生/项目文档/12.性能与评估/性能优化设计.md,E01_BOARD,NON_CLINICAL_RETAINED,MAP,TECHNICAL_COVERAGE_PRESERVED,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,PRESERVED,YES,YES,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
DOC-017,docs/AI医生/项目文档/12.性能与评估/评估验证体系.md,E01_BOARD,NON_CLINICAL_RETAINED,MAP,TECHNICAL_COVERAGE_PRESERVED,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,PRESERVED,YES,YES,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
DOC-018,docs/AI医生/项目文档/13.技术细节/AOP切面设计思路.md,E01_BOARD,NON_CLINICAL_RETAINED,MAP,TECHNICAL_COVERAGE_PRESERVED,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,PRESERVED,YES,YES,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
DOC-019,docs/AI医生/项目文档/13.技术细节/DR.KNOWS路径推理设计.md,E01_BOARD,LEGACY_CLINICAL,NOT_MIGRATED,NOT_AUTHORITY,NOT_RUNTIME_ADOPTED,FUTURE_REBUILD_REQUIRED,PRESERVED,YES,YES,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
DOC-020,docs/AI医生/项目文档/13.技术细节/LangChain架构开发流程.md,E01_BOARD,LEGACY_CLINICAL,NOT_MIGRATED,NOT_AUTHORITY,NOT_RUNTIME_ADOPTED,FUTURE_REBUILD_REQUIRED,PRESERVED,YES,YES,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
DOC-021,docs/AI医生/项目文档/13.技术细节/路径注入LLM详细说明.md,E01_BOARD,LEGACY_CLINICAL,NOT_MIGRATED,NOT_AUTHORITY,NOT_RUNTIME_ADOPTED,FUTURE_REBUILD_REQUIRED,PRESERVED,YES,NO,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
DOC-022,docs/AI医生/项目文档/2.架构设计/主Agent架构设计.md,E01_BOARD,NON_CLINICAL_RETAINED,MAP,TECHNICAL_COVERAGE_PRESERVED,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,PRESERVED,YES,NO,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
DOC-023,docs/AI医生/项目文档/2.架构设计/双通道推理架构.md,E01_BOARD,NON_CLINICAL_RETAINED,MAP,TECHNICAL_COVERAGE_PRESERVED,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,PRESERVED,YES,NO,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
DOC-024,docs/AI医生/项目文档/2.架构设计/工具系统架构.md,E01_BOARD,NON_CLINICAL_RETAINED,MAP,TECHNICAL_COVERAGE_PRESERVED,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,PRESERVED,YES,NO,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
DOC-025,docs/AI医生/项目文档/3.业务功能设计/临床诊疗态流程设计.md,E01_BOARD,LEGACY_CLINICAL,NOT_MIGRATED,NOT_AUTHORITY,NOT_RUNTIME_ADOPTED,FUTURE_REBUILD_REQUIRED,PRESERVED,YES,NO,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
DOC-026,docs/AI医生/项目文档/3.业务功能设计/健康管理态流程设计.md,E01_BOARD,LEGACY_CLINICAL,NOT_MIGRATED,NOT_AUTHORITY,NOT_RUNTIME_ADOPTED,FUTURE_REBUILD_REQUIRED,PRESERVED,YES,NO,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
DOC-027,docs/AI医生/项目文档/3.业务功能设计/入口判定流程设计.md,E01_BOARD,LEGACY_CLINICAL,NOT_MIGRATED,NOT_AUTHORITY,NOT_RUNTIME_ADOPTED,FUTURE_REBUILD_REQUIRED,PRESERVED,YES,NO,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
DOC-028,docs/AI医生/项目文档/3.业务功能设计/终点结论包设计.md,E01_BOARD,LEGACY_CLINICAL,NOT_MIGRATED,NOT_AUTHORITY,NOT_RUNTIME_ADOPTED,FUTURE_REBUILD_REQUIRED,PRESERVED,YES,NO,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
DOC-029,docs/AI医生/项目文档/4.工具设计/工具业务逻辑设计.md,E01_BOARD,NON_CLINICAL_RETAINED,MAP,TECHNICAL_COVERAGE_PRESERVED,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,PRESERVED,YES,NO,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
DOC-030,docs/AI医生/项目文档/4.工具设计/工具技术实现.md,E01_BOARD,NON_CLINICAL_RETAINED,MAP,TECHNICAL_COVERAGE_PRESERVED,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,PRESERVED,YES,NO,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
DOC-031,docs/AI医生/项目文档/4.工具设计/工具接口规范.md,E01_BOARD,NON_CLINICAL_RETAINED,MAP,TECHNICAL_COVERAGE_PRESERVED,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,PRESERVED,YES,NO,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
DOC-032,docs/AI医生/项目文档/5.主agent设计/主Agent业务逻辑设计.md,E01_BOARD,NON_CLINICAL_RETAINED,MAP,TECHNICAL_COVERAGE_PRESERVED,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,PRESERVED,YES,NO,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
DOC-033,docs/AI医生/项目文档/5.主agent设计/主Agent技术实现.md,E01_BOARD,NON_CLINICAL_RETAINED,MAP,TECHNICAL_COVERAGE_PRESERVED,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,PRESERVED,YES,NO,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
DOC-034,docs/AI医生/项目文档/5.主agent设计/主Agent核心算法设计.md,E01_BOARD,NON_CLINICAL_RETAINED,MAP,TECHNICAL_COVERAGE_PRESERVED,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,PRESERVED,YES,NO,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
DOC-035,docs/AI医生/项目文档/5.主agent设计/主Agent运行循环设计.md,E01_BOARD,NON_CLINICAL_RETAINED,MAP,TECHNICAL_COVERAGE_PRESERVED,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,PRESERVED,YES,NO,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
DOC-036,docs/AI医生/项目文档/6.数据模型设计/AgentState数据结构设计.md,E01_BOARD,NON_CLINICAL_RETAINED,MAP,TECHNICAL_COVERAGE_PRESERVED,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,PRESERVED,YES,NO,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
DOC-037,docs/AI医生/项目文档/6.数据模型设计/AuditTrail数据结构设计.md,E01_BOARD,NON_CLINICAL_RETAINED,MAP,TECHNICAL_COVERAGE_PRESERVED,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,PRESERVED,YES,NO,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
DOC-038,docs/AI医生/项目文档/6.数据模型设计/CDP数据结构设计.md,E01_BOARD,NON_CLINICAL_RETAINED,MAP,TECHNICAL_COVERAGE_PRESERVED,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,PRESERVED,YES,NO,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
DOC-039,docs/AI医生/项目文档/6.数据模型设计/实体类与DTO设计.md,E01_BOARD,NON_CLINICAL_RETAINED,MAP,TECHNICAL_COVERAGE_PRESERVED,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,PRESERVED,YES,NO,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
DOC-043,docs/AI医生/项目文档/8.前端设计/入口设计规范.md,E01_BOARD,LEGACY_CLINICAL,NOT_MIGRATED,NOT_AUTHORITY,NOT_RUNTIME_ADOPTED,FUTURE_REBUILD_REQUIRED,PRESERVED,YES,NO,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
DOC-045,docs/AI医生/项目文档/8.前端设计/用户交互流程设计.md,E01_BOARD,LEGACY_CLINICAL,NOT_MIGRATED,NOT_AUTHORITY,NOT_RUNTIME_ADOPTED,FUTURE_REBUILD_REQUIRED,PRESERVED,YES,NO,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
DOC-046,docs/AI医生/项目文档/9.知识演化设计/知识演化与知识维护-完整设计方案.md,E01_BOARD,LEGACY_CLINICAL,NOT_MIGRATED,NOT_AUTHORITY,NOT_RUNTIME_ADOPTED,FUTURE_REBUILD_REQUIRED,PRESERVED,YES,NO,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
DOC-047,docs/AI医生/项目文档/9.知识演化设计/知识演化业务逻辑.md,E01_BOARD,LEGACY_CLINICAL,NOT_MIGRATED,NOT_AUTHORITY,NOT_RUNTIME_ADOPTED,FUTURE_REBUILD_REQUIRED,PRESERVED,YES,NO,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
DOC-048,docs/AI医生/项目文档/9.知识演化设计/知识演化技术实现.md,E01_BOARD,LEGACY_CLINICAL,NOT_MIGRATED,NOT_AUTHORITY,NOT_RUNTIME_ADOPTED,FUTURE_REBUILD_REQUIRED,PRESERVED,YES,NO,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
DOC-049,docs/AI医生/项目文档/9.知识演化设计/知识演化架构设计.md,E01_BOARD,LEGACY_CLINICAL,NOT_MIGRATED,NOT_AUTHORITY,NOT_RUNTIME_ADOPTED,FUTURE_REBUILD_REQUIRED,PRESERVED,YES,NO,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
ENG-001,docker-compose.yml,E01_BOARD,NON_CLINICAL_RETAINED,ADAPT,TECHNICAL_COVERAGE_PRESERVED,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,PRESERVED,YES,NO,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
ENG-002,monitoring/docker-compose.yml,E01_BOARD,NON_CLINICAL_RETAINED,ADAPT,TECHNICAL_COVERAGE_PRESERVED,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,PRESERVED,YES,NO,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
ENG-006,common/aidoctor_trace/trace_decorator.py,E01_BOARD,NON_CLINICAL_RETAINED,ADAPT,TECHNICAL_COVERAGE_PRESERVED,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,PRESERVED,YES,NO,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
ENG-007,common/aidoctor_logger/logger.py,E01_BOARD,NON_CLINICAL_RETAINED,ADAPT,TECHNICAL_COVERAGE_PRESERVED,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,PRESERVED,YES,NO,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
