--ICPC-2e  Alphabetical Index inverse with filename: ICPC-2e-v.7.0-Alphabetical-index-inverse_CSV.txt
--This file is generated by Norwegian Directorate of eHealth, Norway, Dr.Melleby 2018-02-01
--This file can be downloaded from https://ehelse.no/Sider/ICPC-2e-–-English-version.aspx
--It contains 2054 rows (Uppecase=ICPC Text, Lowercase=Included)
--Columns: ICPC2_Code,Text
--------------------------------------------------------------------------------------------------
"-30";"MEDICAL EXAMINATION/HEALTH EVALUATION-COMPLETE"
"S87";"flexural dermatitis"
"S88";"intertrigo"
"S88";"plant sting"
"S88";"skin allergy"
"S88";"DERMATITIS CONTACT/ALLERGIC"
"S88";"dermatitis nos"
"S88";"eczema nos"
"S88";"chemical dermatitis"
"S88";"allergic dermatitis"
"S89";"DIAPER RASH"
"S90";"PITYRIASIS ROSEA"
"S91";"PSORIASIS"
"S92";"SWEAT GLAND DISEASE"
"S92";"dyshidrosis"
"S92";"prickly heat"
"S92";"sweat rash"
"S92";"pompholyx"
"S92";"miliaria"
"S92";"hydradenitis"
"S92";"heat rash"
"S93";"wen"
"S93";"SEBACEOUS CYST"
"S94";"INGROWING NAIL"
"S95";"MOLLUSCUM CONTAGIOSUM"
"S96";"ACNE"
"S96";"comedones"
"S96";"blackheads"
"S96";"pimples"
"S97";"varicose ulcer"
"S97";"pressure sore"
"S97";"decubitus ulcer"
"S97";"bedsore"
"S97";"CHRONIC ULCER SKIN"
"S98";"URTICARIA"
"S98";"weals"
"S98";"hives"
"S99";"hyperkeratosis nos"
"S99";"keloid"
"S99";"keratoacanthoma"
"S99";"lichen planus"
"S99";"granuloma"
"S99";"granuloma annulare"
"S99";"folliculitis"
"S99";"erythema multiforme"
"S99";"erythema nodosum"
"S99";"pigmentation"
"S99";"onychogryphosis"
"S99";"neurodermatitis"
"S99";"vitiligo"
"S99";"seborrhoeic or senile warts"
"S99";"rosacea"
"S99";"rhinophyma"
"S99";"scar"
"S99";"striae atrophicae"
"S99";"SKIN DISEASE OTHER"
"S99";"dermatitis artefacta"
"S99";"discoid lupus erythematosus"
"T01";"EXCESSIVE THIRST"
"T01";"polydipsia"
"T02";"polyphagia"
"T02";"overeating"
"T02";"EXCESSIVE APPETITE"
"T03";"LOSS OF APPETITE"
"T03";"anorexia"
"T04";"FEEDING PROBLEM OF INFANT/CHILD"
"T04";"problem of what and how to eat/feed infant/child"
"T05";"problem of what and how to eat/feed adult"
"T05";"FEEDING PROBLEM OF ADULT"
"T07";"WEIGHT GAIN"
"T08";"WEIGHT LOSS"
"T08";"cachexia"
"T10";"GROWTH DELAY"
"T10";"physiological delay growth"
"T10";"failure to thrive"
"T11";"water depletion"
"T11";"DEHYDRATION"
"T26";"FEAR OF CANCER OF ENDOCRINE SYSTEM"
"T27";"FEAR OF ENDOCRINE/METABOLIC DISEASE OTHER"
"T27";"fear of diabetes"
"T28";"LIMITED FUNCTION/DISABILITY (T)"
"T29";"ENDOCRINE/METABOLIC/NUTRITIONAL SYMPTOM/COMPLAINT OTHER"
"T29";"specific food craving"
"T29";"underweight"
"T70";"ENDOCRINE INFECTION"
"T71";"MALIGNANT NEOPLASM THYROID"
"T72";"BENIGN NEOPLASM THYROID"
"T73";"NEOPLASM ENDOCRINE OTHER/UNSPECIFIED"
"T73";"other endocrine neoplasm/endocrine neoplasm not specified as benign or malignant/when histology is not available"
"T78";"THYROGLOSSAL DUCT/CYST"
"T80";"dwarfism"
"T80";"cretinism"
"T80";"CONGENITAL ANOMALY ENDOCRINE/METABOLIC"
"T81";"GOITRE"
"T81";"non-toxic goitre"
"T81";"thyroid nodule"
"T82";"OBESITY"
"T83";"OVERWEIGHT"
"T85";"HYPERTHYROIDISM/THYROTOXICOSIS"
"T85";"toxic goitre"
"T85";"graves disease"
"T86";"HYPOTHYROIDISM/MYXOEDEMA"
"T87";"HYPOGLYCAEMIA"
"T87";"hyperinsulism"
"T87";"insulin coma"
"T89";"juvenile onset diabetes"
"T89";"type 1 diabetes"
"T89";"DIABETES INSULIN DEPENDENT"
"T90";"DIABETES NON-INSULIN DEPENDENT"
"T90";"diabetes nos"
"T90";"type 2 diabetes"
"T90";"late onset diabetes"
"T91";"iron deficiency without anaemia"
"T91";"malnutrition"
"T91";"marasmus"
"T91";"scurvy"
"T91";"dietary mineral deficiency"
"T91";"beri-beri"
"T91";"VITAMIN/NUTRITIONAL DEFICIENCY"
"T92";"GOUT"
"T93";"LIPID DISORDER"
"T93";"abnormality of lipoprotein level"
"T93";"raised level of cholesterol/triglycerides"
"T93";"xanthoma"
"T93";"hyperlipidaemia"
"T99";"hyperaldosteronism"
"T99";"gilbert's syndrome"
"T99";"osteomalacia"
"T99";"porphyria"
"T99";"precocious/delayed puberty"
"T99";"raised uric acid"
"T99";"renal glycosuria"
"T99";"pseudo-gout"
"T99";"thyroiditis"
"T99";"acromegaly"
"T99";"adrenal/ovarian/ pituitary/parathyroid/ testicular/other endocrine dysfunction"
"T99";"amyloidosis"
"T99";"diabetes insipidus"
"T99";"crystal arthropathy"
"T99";"cushing's syndrome"
"T99";"cystic fibrosis"
"T99";"ENDOCRINE/METABOLIC/NUTRITIONAL DISEASE OTHER"
"U01";"DYSURIA/PAINFUL URINATION"
"U01";"burning urination"
"U02";"URINARY FREQUENCY/URGENCY"
"U02";"polyuria"
"U02";"nocturia"
"U04";"involuntary urination"
"U04";"stress incontinence"
"U04";"enuresis of organic origin"
"U04";"INCONTINENCE URINE"
"U05";"dribbling urine"
"U05";"URINATION PROBLEMS OTHER"
"U05";"anuria"
"U05";"oliguria"
"U06";"blood in urine"
"U06";"HAEMATURIA"
"U07";"dark urine"
"U07";"bad odour of urine"
"U07";"URINE SYMPTOM/COMPLAINT OTHER"
"U08";"URINARY RETENTION"
"U13";"bladder pain"
"U13";"BLADDER SYMPTOM/COMPLAINT OTHER"
"U13";"irritable bladder"
"U14";"kidney pain"
"U14";"kidney trouble"
"U14";"renal colic"
"U14";"KIDNEY SYMPTOM/COMPLAINT"
"U26";"FEAR OF CANCER OF URINARY SYSTEM"
"U27";"FEAR OF URINARY DISEASE OTHER"
"U28";"LIMITED FUNCTION/DISABILITY (U)"
"U28";"renal transplant"
"U28";"slow stream"
"U29";"URINARY SYMPTOM/COMPLAINT OTHER"
"U70";"PYELONEPHRITIS/PYELITIS"
"U70";"renal/perinephric abscess"
"U70";"infection of kidney"
"U71";"lower urinary tract infection"
"U71";"urinary tract infection nos"
"U71";"CYSTITIS/URINARY INFECTION OTHER"
"U71";"asymptomatic bacteriuria"
"U71";"acute/chronic cystitis (non-venereal)"
"U72";"URETHRITIS"
"U72";"chlamydial urethritis in man"
"U72";"urethral syndrome"
"U72";"nonspecific urethritis"
"U72";"meatitis"
"U75";"MALIGNANT NEOPLASM OF KIDNEY"
"U76";"MALIGNANT NEOPLASM OF BLADDER"
"U77";"MALIGNANT NEOPLASM URINARY TRACT OTHER"
"U77";"malignant neoplasm ureter"
"U77";"malignant neoplasm urethra"
"U78";"polyp of urinary tract"
"U78";"BENIGN NEOPLASM URINARY TRACT"
"U78";"bladder papilloma"
"U79";"NEOPLASM URINARY TRACT UNSPECIFIED"
"U79";"neoplasm of bladder/kidney/ureter/urethra not specified as benign or malignant/when histology is not available"
"U80";"foreign body in urinary tract"
"U80";"INJURY URINARY TRACT"
"U80";"contusion kidney"
"U85";"duplex kidney/ureter"
"U85";"congenital polycystic kidney"
"U85";"CONGENITAL ANOMALY URINARY TRACT"
"U88";"GLOMERULONEPHRITIS/NEPHROSIS"
"U88";"chronic glomerulo-nephritis"
"U88";"acute glomerulonephritis"
"U88";"analgesic nephropathy"
"U88";"nephritis"
"U88";"nephropathy"
"U88";"nephrosclerosis"
"U88";"nephrotic syndrome"
"U90";"postural proteinuria"
"U90";"ORTHOSTATIC ALBUMINURIA/PROTEINURIA"
"U95";"URINARY CALCULUS"
"U95";"calculus/stone in bladder/kidney/ureter"
"U95";"urolithiasis"
"U98";"pyuria"
"U98";"pus in urine"
"U98";"proteinuria"
"U98";"glycosuria"
"U98";"ABNORMAL URINE TEST NOS"
"U99";"bladder diverticulum"
"U99";"URINARY DISEASE OTHER"
"U99";"hypertrophic kidney"
"U99";"hydronephrosis"
"U99";"obstruction bladder neck"
"U99";"renal failure"
"U99";"urethral stricture"
"U99";"uraemia"
"U99";"ureteric reflux"
"U99";"urethral caruncle"
"W01";"symptoms suggestive of pregnancy"
"W01";"delayed menstruation"
"W01";"QUESTION OF PREGNANCY"
"W02";"FEAR OF PREGNANCY"
"W02";"concern about possibility of unwanted pregnancy"
"W03";"ANTEPARTUM BLEEDING"
"W03";"threatened abortion"
"W05";"morning sickness in confirmed pregnancy"
"W05";"hyperemesis gravidarum"
"W05";"PREGNANCY VOMITING/NAUSEA"
"W10";"CONTRACEPTION POSTCOITAL"
"W10";"morning after pill"
"W11";"family planning in women using oral hormonal therapy"
"W11";"CONTRACEPTION ORAL"
"W12";"CONTRACEPTION INTRAUTERINE"
"W12";"family planning using iud"
"W13";"family planning involving female sterilization"
"W13";"STERILIZATION FEMALE"
"W14";"contraception nos"
"W14";"CONTRACEPTION FEMALE OTHER"
"W14";"family planning nos"
"W15";"primary and secondary sterility"
"W15";"INFERTILITY/SUBFERTILITY FEMALE"
"W17";"POST-PARTUM BLEEDING"
"W18";"POST-PARTUM SYMPTOM/COMPLAINT OTHER"
"W19";"LACTATION SYMPTOM/COMPLAINT"
"W19";"suppression of lactation"
"W19";"weaning"
"W19";"galactorrhoea"
"W21";"CONCERN ABOUT BODY IMAGE RELATED TO PREGNANCY"
"W27";"FEAR OF COMPLICATIONS OF PREGNANCY"
"W27";"fear of congenital anomaly in baby"
"W28";"pelvic instability"
"W28";"LIMITED FUNCTION/DISABILITY (W)"
"W29";"PREGNANCY SYMPTOM/COMPLAINT OTHER"
"W29";"family planning symptom/complaint other"
"W70";"PUERPERAL INFECTION/SEPSIS"
"W71";"OTHER INFECTION COMPLICATING PREGNANCY/PUERPERIUM"
"W72";"MALIGNANT NEOPLASM RELATED TO PREGNANCY"
"W72";"choriocarcinoma"
"W72";"chorioepithelioma"
"W73";"benign neoplasm related to pregnancy"
"W73";"BENIGN/UNSPECIFIED NEOPLASM RELATED TO PREGNANCY"
"W73";"hydatidiform mole"
"W73";"neoplasm related to pregnancy not specified as benign or maligant/when histology is not available"
"W75";"results of injury interfering with pregnancy"
"W75";"INJURY COMPLICATING PREGNANCY"
"W76";"CONGENITAL ANOMALY COMPLICATING PREGNANCY"
"W76";"maternal anomaly which could affect pregnancy/childbirth"
"W78";"PREGNANCY"
"W79";"UNWANTED PREGNANCY"
"W80";"ECTOPIC PREGNANCY"
"W81";"TOXAEMIA OF PREGNANCY"
"W81";"eclampsia"
"W81";"pre-eclampsia"
"W81";"hypertension in pregnancy"
"W81";"proteinuria and oedema in pregnancy"
"W82";"miscarriage"
"W82";"abortion complete/incomplete/missed/habitual"
"W82";"ABORTION SPONTANEOUS"
"W83";"ABORTION INDUCED"
"W83";"termination of pregnancy, all complications"
"W84";"previous caesarian section"
"W84";"small foetus for age"
"W84";"malpresentation"
"W84";"multiple pregnancy"
"W84";"premature labour"
"W84";"placenta praevia"
"W84";"hydramnios"
"W84";"PREGNANCY HIGH RISK"
"W84";"anaemia of pregnancy"
"W84";"aged primipara"
"W84";"disproportion"
"W84";"diabetes/other pre-existing chronic disease affecting pregnancy"
"W85";"diabetes manifested during pregnancy"
"W85";"GESTATIONAL DIABETES"
"W90";"UNCOMPLICATED LABOUR/DELIVERY LIVEBIRTH"
"W91";"UNCOMPLICATED LABOUR/DELIVERY STILLBIRTH"
"W92";"COMPLICATED LABOUR/DELIVERY LIVEBIRTH"
"W92";"livebirth after complicated delivery: assisted extraction, breech delivery, caesarian section, dystocia, induction of labour, injuries caused by childbirth, placenta praevia in delivery, version"
"W93";"stillbirth after complicated delivery: assisted extraction, breech delivery, caesarian section, dystocia, induction of labour, injuries caused by childbirth, placenta praevia in delivery, version"
"W93";"COMPLICATED LABOUR/DELIVERY STILLBIRTH"
"W94";"PUERPERAL MASTITIS"
"W94";"breast abscess"
"W95";"breast disorder in puerperium"
"W95";"cracked nipple"
"W95";"BREAST DISORDER IN PREGNANCY/PUERPERIUM OTHER"
"W96";"COMPLICATIONS OF PUERPERIUM OTHER"
"W99";"DISORDER OF PREGNANCY/DELIVERY OTHER"
"X01";"GENITAL PAIN FEMALE"
"X01";"vulval pain"
"X01";"pelvic pain"
"X02";"MENSTRUAL PAIN"
"X02";"dysmenorrhoea"
"X03";"INTERMENSTRUAL PAIN"
"X03";"ovulation pain"
"X03";"mittelschmerz"
"X04";"female dyspareunia"
"X04";"vaginismus nos"
"X04";"PAINFUL INTERCOURSE FEMALE"
"X05";"MENSTRUATION ABSENT/SCANTY"
"X05";"delayed/late menses"
"X05";"amenorrhoea"
"X05";"oligomenorrhoea"
"X06";"menorrhagia"
"X06";"pubertal bleeding"
"X06";"MENSTRUATION EXCESSIVE"
"X07";"MENSTRUATION IRREGULAR/FREQUENT"
"X07";"polymenorrhoea"
"X08";"ovulation bleeding"
"X08";"metrorrhagia"
"X08";"spotting"
"X08";"INTERMENSTRUAL BLEEDING"
"X08";"dysfunctional uterine bleeding"
"X08";"breakthrough bleeding"
"X09";"PREMENSTRUAL SYMPTOM/COMPLAINT"
"X10";"POSTPONEMENT OF MENSTRUATION"
"X11";"MENOPAUSAL SYMPTOM/COMPLAINT"
"X11";"atrophic vaginitis"
"X11";"symptom/complaint related to menopause"
"X11";"senile vaginitis"
"X11";"menopause syndrome"
"X12";"POSTMENOPAUSAL BLEEDING"
"X13";"POSTCOITAL BLEEDING"
"X13";"contact bleeding"
"X14";"VAGINAL DISCHARGE"
"X14";"fluor vaginalis"
"X14";"leukorrhoea"
"X15";"vaginal dryness"
"X15";"VAGINAL SYMPTOM/COMPLAINT OTHER"
"X16";"VULVAL SYMPTOM/COMPLAINT"
"X16";"vulval pruritus"
"X16";"vulval dryness"
"X17";"PELVIS SYMPTOM/COMPLAINT FEMALE"
"X18";"BREAST PAIN FEMALE"
"X18";"mastodynia"
"X19";"lumpy breasts"
"X19";"BREAST LUMP/MASS FEMALE"
"X20";"NIPPLE SYMPTOM/COMPLAINT FEMALE"
"X20";"nipple discharge"
"X20";"nipple fissure"
"X20";"nipple pain/pruritus"
"X20";"nipple retraction"
"X21";"mastitis (non lactating)"
"X21";"mastopathy"
"X21";"galactorrhoea"
"X21";"BREAST SYMPTOM/COMPLAINT FEMALE OTHER"
"X22";"CONCERN ABOUT BREAST APPEARANCE FEMALE"
"X23";"FEAR OF SEXUALLY TRANSMITTED DISEASE FEMALE"
"X24";"FEAR OF SEXUAL DYSFUNCTION FEMALE"
"X25";"FEAR OF GENITAL CANCER FEMALE"
"X26";"FEAR OF BREAST CANCER FEMALE"
"X27";"FEAR GENITAL/BREAST DISEASE FEMALE OTHER"
"X28";"LIMITED FUNCTION/DISABILITY (X)"
"X29";"GENITAL SYMPTOM/COMPLAINT FEMALE OTHER"
"X29";"urethral discharge in female"
"X70";"syphilis any site"
"X70";"SYPHILIS FEMALE"
"X71";"GONORRHOEA FEMALE"
"X71";"gonorrhea any site"
"X72";"monilial infection of vagina/cervix"
"X72";"thrush"
"X72";"GENITAL CANDIDIASIS FEMALE"
"X73";"GENITAL TRICHOMONIASIS FEMALE"
"X74";"PELVIC INFLAMMATORY DISEASE"
"X74";"endometritis"
"X74";"salpingitis"
"X74";"oophoritis"
"X75";"MALIGNANT NEOPLASM CERVIX"
"X76";"MALIGNANT NEOPLASM BREAST FEMALE"
"X76";"intraductal carcinoma"
"X77";"malignancy of ovaries"
"X77";"malignancy of adnexae"
"X77";"malignancy of uterus"
"X77";"malignancy of vagina"
"X77";"malignancy of vulva"
"X77";"MALIGNANT NEOPLASM GENITAL FEMALE OTHER"
"X78";"FIBROMYOMA UTERUS"
"X78";"myoma"
"X78";"leiomyoma"
"X78";"fibromyoma of cervix"
"X78";"fibroid uterus"
"X79";"fibroadenoma"
"X79";"BENIGN NEOPLASM BREAST FEMALE"
"X80";"BENIGN NEOPLASM FEMALE GENITAL"
"X81";"GENITAL NEOPLASM FEMALE OTHER/UNSPECIFIED"
"X81";"other genital female neoplasm not specified as benign or malignant/when histology is not available"
"X81";"other carcinoma-in-situ"
"X82";"female circumcision"
"X82";"foreign body in vagina"
"X82";"INJURY GENITAL FEMALE"
"X83";"CONGENITAL ANOMALY GENITAL FEMALE"
"X83";"hermaphrodytism"
"X83";"imperforate hymen"
"X84";"gardnerella"
"X84";"vaginosis"
"X84";"VAGINITIS/VULVITIS NOS"
"X85";"cervical erosion"
"X85";"cervical leukoplakia"
"X85";"cervicitis"
"X85";"CERVICAL DISEASE NOS"
"X85";"old laceration of cervix"
"X85";"mucous cervical polyp"
"X86";"ABNORMAL CERVIX SMEAR"
"X86";"cervical intraepithelial neoplasia (cin) grades 1 and 2"
"X86";"cervical dysplasia"
"X87";"cystocoele"
"X87";"UTEROVAGINAL PROLAPSE"
"X87";"procidentia"
"X87";"rectocoele"
"X88";"solitary cyst of breast"
"X88";"cystic fibroadenosis of breast"
"X88";"dysplasia of breast"
"X88";"chronic cystic disease of breast"
"X88";"FIBROCYSTIC DISEASE BREAST"
"X89";"PREMENSTRUAL TENSION SYNDROME"
"X90";"GENITAL HERPES FEMALE"
"X90";"ano-genital herpes simplex"
"X91";"CONDYLOMATA ACUMINATA FEMALE"
"X91";"venereal warts"
"X91";"human papilloma virus infection"
"X92";"CHLAMYDIA INFECTION GENITAL FEMALE"
"X99";"GENITAL DISEASE FEMALE OTHER"
"X99";"bartholin’s cyst/abscess"
"X99";"endometriosis"
"X99";"genital tract fistula female"
"X99";"pelvic congestion syndrome"
"X99";"physiological ovarian cyst"
"Y01";"PAIN IN PENIS"
"Y02";"PAIN IN TESTIS/SCROTUM"
"Y02";"pain pelvis"
"Y02";"pain perineum"
"Y03";"URETHRAL DISCHARGE MALE"
"Y04";"PENIS SYMPTOM/COMPLAINT OTHER"
"Y04";"foreskin symptom/complaint"
"Y05";"lump in testis"
"Y05";"SCROTUM/TESTIS SYMPTOM/COMPLAINT OTHER"
"Y06";"PROSTATE SYMPTOM/COMPLAINT"
"Y06";"prostatism"
"Y07";"impotence of organic origin"
"Y07";"IMPOTENCE NOS"
"Y08";"SEXUAL FUNCTION SYMPTOM/COMPLAINT MALE"
"Y08";"painful erection"
"Y08";"priapism"
"Y10";"INFERTILITY/SUBFERTILITY MALE"
"Y13";"STERILIZATION MALE"
"Y13";"family planning involving male sterilization"
"Y14";"family planning nos"
"Y14";"contraception nos"
"Y14";"FAMILY PLANNING MALE OTHER"
"Y16";"BREAST SYMPTOM/COMPLAINT MALE"
"Y16";"gynaecomastia"
"Y16";"lump breast"
"Y24";"FEAR OF SEXUAL DYSFUNCTION MALE"
"Y25";"FEAR OF SEXUALLY TRANSMITTED DISEASE MALE"
"Y26";"FEAR OF GENITAL CANCER MALE"
"Y27";"FEAR OF GENITAL DISEASE MALE OTHER"
"Y28";"LIMITED FUNCTION/DISABILITY (Y)"
"Y29";"GENITAL SYMPTOM/COMPLAINT MALE OTHER"
"Y70";"SYPHILIS MALE"
"Y70";"syphilis any site"
"Y71";"gonorrhoea any site"
"Y71";"GONORRHOEA MALE"
"Y72";"GENITAL HERPES MALE"
"Y72";"anogenital herpes"
"Y73";"PROSTATITIS/SEMINAL VESICULITIS"
"Y74";"ORCHITIS/EPIDIDYMITIS"
"Y75";"BALANITIS"
"Y75";"candidiasis glans penis"
"Y76";"CONDYLOMATA ACUMINATA MALE"
"Y76";"human papilloma virus infection"
"Y76";"venereal warts"
"Y77";"MALIGNANT NEOPLASM PROSTATE"
"Y78";"MALIGNANT NEOPLASM MALE GENITAL OTHER"
"Y78";"carcinoma breast"
"Y78";"carcinoma testis/seminoma"
"Y79";"carcinoma-in-situ"
"Y79";"benign neoplasm male breast"
"Y79";"benign genital neoplasm"
"Y79";"BENIGN/UNSPECIFIED NEOPLASM MALE GENITAL"
"Y79";"genital neoplasm not specified as benign or malignant/when histology is not available"
"Y79";"fibroma"
"Y80";"INJURY MALE GENITAL"
"Y81";"PHIMOSIS/REDUNDANT PREPUCE"
"Y81";"paraphimosis"
"Y82";"HYPOSPADIAS"
"Y83";"UNDESCENDED TESTICLE"
"Y83";"cryptorchidism"
"Y84";"CONGENITAL GENITAL ANOMALY MALE OTHER"
"Y84";"hermaphroditism"
"Y84";"retractile testis"
"Y85";"prostatic obstruction"
"Y85";"prostatomegaly"
"Y85";"hyperplasia of prostate"
"Y85";"median bar of prostate"
"Y85";"BENIGN PROSTATIC HYPERTROPHY"
"Y86";"HYDROCOELE"
"Y99";"GENITAL DISEASE MALE OTHER"
"Y99";"epididymal cyst"
"Y99";"other disease of male breast"
"Y99";"torsion of the testis"
"Y99";"spermatocoele"
"Z01";"POVERTY/FINANCIAL PROBLEM"
"Z02";"FOOD/WATER PROBLEM"
"Z03";"HOUSING/NEIGHBOURHOOD PROBLEM"
"Z04";"SOCIAL CULTURAL PROBLEM"
"Z04";"illegitimate pregnancy"
"Z05";"WORK PROBLEM"
"Z06";"UNEMPLOYMENT PROBLEM"
"Z07";"EDUCATION PROBLEM"
"Z07";"illiteracy"
"Z08";"SOCIAL WELFARE PROBLEM"
"Z09";"LEGAL PROBLEM"
"Z10";"HEALTH CARE SYSTEM PROBLEM"
"Z11";"COMPLIANCE/BEING ILL PROBLEM"
"Z11";"poor compliance"
"Z12";"RELATIONSHIP PROBLEM WITH PARTNER"
"Z12";"emotional abuse"
"Z13";"PARTNER'S BEHAVIOUR PROBLEM"
"Z13";"physical abuse"
"Z13";"infidelity"
"Z14";"PARTNER ILLNESS PROBLEM"
"Z15";"LOSS/DEATH OF PARTNER PROBLEM"
"Z15";"divorce"
"Z15";"bereavement"
"Z15";"separation"
"Z16";"RELATIONSHIP PROBLEM WITH CHILD"
"Z16";"child abuse (emotional)"
"Z18";"ILLNESS PROBLEM WITH CHILD"
"Z19";"LOSS/DEATH OF CHILD PROBLEM"
"Z20";"RELATIONSHIP PROBLEM PARENT/FAMILY MEMBER"
"Z20";"relationship problem with parent/adult sibling/other family member"
"Z21";"BEHAVIOUR PROBLEM PARENT/FAMILY MEMBER"
"Z22";"ILLNESS PROBLEM PARENT/FAMILY MEMBER"
"Z23";"LOSS/DEATH OF PARENT/FAMILY MEMBER PROBLEM"
"Z24";"RELATIONSHIP PROBLEM FRIEND"
"Z25";"ASSAULT/HARMFUL EVENT PROBLEM"
"Z25";"victim of physical abuse"
"Z25";"victim of rape"
"Z25";"victim of sexual attack"
"Z27";"FEAR OF A SOCIAL PROBLEM"
"Z27";"concern about/fear of having a social problem"
"Z28";"LIMITED  FUNCTION/DISABILITY (Z)"
"Z29";"environmental problems"
"Z29";"SOCIAL PROBLEM NOS"
"Z29";"malingering"
